ucr_id,probabilistic_cluster_id,minimum_staging_record_id,resolution_status,match_method,cluster_size,deterministic_cluster_count,deterministic_cluster_ids,source_system_count,source_systems,cluster_confidence,cluster_confidence_type,deterministic_linking_rules
UCR003766,PCL003766,STG003766,deterministically_linked,Deterministic,5,1,DCL003766,4,CRM | ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D03
UCR003767,PCL003767,STG003767,deterministically_linked,Deterministic,11,1,DCL003767,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D02 | D03 | D08
UCR003768,PCL003768,STG003768,deterministically_linked,Deterministic,3,1,DCL003768,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR003769,PCL003769,STG003769,deterministically_linked,Deterministic,8,1,DCL003769,4,CRM | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03 | D04 | D05
UCR003770,PCL003770,STG003770,deterministically_linked,Deterministic,8,1,DCL003770,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003771,PCL003771,STG003771,deterministically_linked,Deterministic,6,1,DCL003771,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003772,PCL003772,STG003772,deterministically_linked,Deterministic,10,1,DCL003772,3,CRM | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D03 | D08
UCR003773,PCL003773,STG003773,deterministically_linked,Deterministic,2,1,DCL003773,2,CRM | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR003774,PCL003774,STG003774,deterministically_linked,Deterministic,8,1,DCL003774,3,CRM | ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02
UCR003775,PCL003775,STG003775,deterministically_linked,Deterministic,4,1,DCL003775,4,CRM | ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D03 | D04
UCR003776,PCL003776,STG003776,deterministically_linked,Deterministic,4,1,DCL003776,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR003777,PCL003777,STG003777,deterministically_linked,Deterministic,11,1,DCL003777,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03 | D05
UCR003778,PCL003778,STG003778,deterministically_linked,Deterministic,9,1,DCL003778,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR003779,PCL003779,STG003779,deterministically_linked,Deterministic,2,1,DCL003779,2,CRM | ONLINE,1.0,Exact deterministic-rule confidence,D02
UCR003780,PCL003780,STG003780,deterministically_linked,Deterministic,5,1,DCL003780,4,CRM | ECOMMERCE | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03 | D04
UCR003781,PCL003781,STG003781,deterministically_linked,Deterministic,4,1,DCL003781,3,CRM | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003782,PCL003782,STG003782,deterministically_linked,Deterministic,5,1,DCL003782,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR003783,PCL003783,STG003783,deterministically_linked,Deterministic,4,1,DCL003783,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003784,PCL003784,STG003784,deterministically_linked,Deterministic,5,1,DCL003784,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR003785,PCL003785,STG003785,deterministically_linked,Deterministic,9,1,DCL003785,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D07
UCR003786,PCL003786,STG003786,deterministically_linked,Deterministic,6,1,DCL003786,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D05
UCR003787,PCL003787,STG003787,unresolved_singleton,Unresolved,1,1,DCL003787,1,CRM,,,
UCR003788,PCL003788,STG003788,deterministically_linked,Deterministic,7,1,DCL003788,3,CRM | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003789,PCL003789,STG003789,deterministically_linked,Deterministic,3,1,DCL003789,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03 | D05
UCR003790,PCL003790,STG003790,deterministically_linked,Deterministic,4,1,DCL003790,3,CRM | ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D02
UCR003791,PCL003791,STG003791,deterministically_linked,Deterministic,3,1,DCL003791,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003792,PCL003792,STG003792,deterministically_linked,Deterministic,4,1,DCL003792,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003793,PCL003793,STG003793,deterministically_linked,Deterministic,8,1,DCL003793,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D06
UCR003794,PCL003794,STG003794,deterministically_linked,Deterministic,7,1,DCL003794,4,CRM | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003795,PCL003795,STG003795,deterministically_linked,Deterministic,13,1,DCL003795,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR003796,PCL003796,STG003796,deterministically_linked,Deterministic,8,1,DCL003796,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03 | D06
UCR003797,PCL003797,STG003797,deterministically_linked,Deterministic,8,1,DCL003797,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D05
UCR003798,PCL003798,STG003798,deterministically_linked,Deterministic,3,1,DCL003798,2,CRM | ONLINE,1.0,Exact deterministic-rule confidence,D02
UCR003799,PCL003799,STG003799,deterministically_linked,Deterministic,4,1,DCL003799,3,CRM | ECOMMERCE | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003800,PCL003800,STG003800,deterministically_linked,Deterministic,7,1,DCL003800,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03 | D08
UCR003801,PCL003801,STG003801,deterministically_linked,Deterministic,2,1,DCL003801,2,CRM | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR003802,PCL003802,STG003802,deterministically_linked,Deterministic,6,1,DCL003802,4,CRM | ECOMMERCE | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR003803,PCL003803,STG003803,deterministically_linked,Deterministic,5,1,DCL003803,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR003804,PCL003804,STG003804,deterministically_linked,Deterministic,3,1,DCL003804,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03 | D04
UCR003805,PCL003805,STG003805,deterministically_linked,Deterministic,4,1,DCL003805,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR003806,PCL003806,STG003806,deterministically_linked,Deterministic,9,1,DCL003806,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR003807,PCL003807,STG003807,deterministically_linked,Deterministic,5,1,DCL003807,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR003808,PCL003808,STG003808,deterministically_linked,Deterministic,8,1,DCL003808,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR003809,PCL003809,STG003809,deterministically_linked,Deterministic,13,1,DCL003809,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR003810,PCL003810,STG003810,deterministically_linked,Deterministic,3,1,DCL003810,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR003811,PCL003811,STG003811,deterministically_linked,Deterministic,9,1,DCL003811,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR003812,PCL003812,STG003812,deterministically_linked,Deterministic,2,1,DCL003812,2,CRM | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR003813,PCL003813,STG003813,deterministically_linked,Deterministic,3,1,DCL003813,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D02 | D08
UCR003814,PCL003814,STG003814,deterministically_linked,Deterministic,8,1,DCL003814,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003815,PCL003815,STG003815,deterministically_linked,Deterministic,5,1,DCL003815,3,CRM | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D05
UCR003816,PCL003816,STG003816,deterministically_linked,Deterministic,6,1,DCL003816,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03 | D04 | D05 | D06
UCR003817,PCL003817,STG003817,deterministically_linked,Deterministic,4,1,DCL003817,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR003818,PCL003818,STG003818,deterministically_linked,Deterministic,5,1,DCL003818,3,CRM | ECOMMERCE | SUPPORT,1.0,Exact deterministic-rule confidence,D03 | D04 | D06
UCR003819,PCL003819,STG003819,deterministically_linked,Deterministic,10,1,DCL003819,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03 | D04 | D06
UCR003820,PCL003820,STG003820,deterministically_linked,Deterministic,6,1,DCL003820,3,CRM | ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D07
UCR003821,PCL003821,STG003821,deterministically_linked,Deterministic,4,1,DCL003821,3,CRM | ECOMMERCE | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003822,PCL003822,STG003822,deterministically_linked,Deterministic,7,1,DCL003822,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR003823,PCL003823,STG003823,deterministically_linked,Deterministic,11,1,DCL003823,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR003824,PCL003824,STG003824,deterministically_linked,Deterministic,8,1,DCL003824,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D05 | D08
UCR003825,PCL003825,STG003825,deterministically_linked,Deterministic,10,1,DCL003825,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR003826,PCL003826,STG003826,deterministically_linked,Deterministic,10,1,DCL003826,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR003827,PCL003827,STG003827,deterministically_linked,Deterministic,6,1,DCL003827,3,CRM | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003828,PCL003828,STG003828,deterministically_linked,Deterministic,4,1,DCL003828,4,CRM | ECOMMERCE | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03
UCR003829,PCL003829,STG003829,deterministically_linked,Deterministic,9,1,DCL003829,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR003830,PCL003830,STG003830,deterministically_linked,Deterministic,4,1,DCL003830,4,CRM | ECOMMERCE | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03 | D06
UCR003831,PCL003831,STG003831,deterministically_linked,Deterministic,9,1,DCL003831,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR003832,PCL003832,STG003832,deterministically_linked,Deterministic,7,1,DCL003832,4,CRM | ECOMMERCE | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003833,PCL003833,STG003833,deterministically_linked,Deterministic,5,1,DCL003833,4,CRM | ECOMMERCE | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03 | D06
UCR003834,PCL003834,STG003834,deterministically_linked,Deterministic,9,1,DCL003834,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003835,PCL003835,STG003835,deterministically_linked,Deterministic,4,1,DCL003835,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR003836,PCL003836,STG003836,deterministically_linked,Deterministic,13,1,DCL003836,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003837,PCL003837,STG003837,deterministically_linked,Deterministic,6,1,DCL003837,3,CRM | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003838,PCL003838,STG003838,deterministically_linked,Deterministic,9,1,DCL003838,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003839,PCL003839,STG003839,deterministically_linked,Deterministic,4,1,DCL003839,3,CRM | ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D02
UCR003840,PCL003840,STG003840,deterministically_linked,Deterministic,4,1,DCL003840,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR003841,PCL003841,STG003841,deterministically_linked,Deterministic,7,1,DCL003841,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR003842,PCL003842,STG003842,deterministically_linked,Deterministic,4,1,DCL003842,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR003843,PCL003843,STG003843,deterministically_linked,Deterministic,10,1,DCL003843,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR003844,PCL003844,STG003844,deterministically_linked,Deterministic,6,1,DCL003844,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR003845,PCL003845,STG003845,deterministically_linked,Deterministic,6,1,DCL003845,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03
UCR003846,PCL003846,STG003846,deterministically_linked,Deterministic,10,1,DCL003846,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR003847,PCL003847,STG003847,deterministically_linked,Deterministic,8,1,DCL003847,3,CRM | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003848,PCL003848,STG003848,deterministically_linked,Deterministic,7,1,DCL003848,4,CRM | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003849,PCL003849,STG003849,deterministically_linked,Deterministic,7,1,DCL003849,4,CRM | ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D03 | D06
UCR003850,PCL003850,STG003850,deterministically_linked,Deterministic,11,1,DCL003850,3,CRM | ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02
UCR003851,PCL003851,STG003851,deterministically_linked,Deterministic,4,1,DCL003851,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003852,PCL003852,STG003852,deterministically_linked,Deterministic,6,1,DCL003852,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03 | D08
UCR003853,PCL003853,STG003853,probabilistically_linked,Hybrid,5,2,DCL003853 | DCL009595,3,CRM | MARKETING | ONLINE,0.9218,Minimum accepted probabilistic score,D02 | D03
UCR003854,PCL003854,STG003854,deterministically_linked,Deterministic,8,1,DCL003854,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D05
UCR003855,PCL003855,STG003855,deterministically_linked,Deterministic,8,1,DCL003855,3,CRM | ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D06
UCR003856,PCL003856,STG003856,deterministically_linked,Deterministic,9,1,DCL003856,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR003857,PCL003857,STG003857,deterministically_linked,Deterministic,3,1,DCL003857,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D02 | D05
UCR003858,PCL003858,STG003858,deterministically_linked,Deterministic,17,1,DCL003858,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03 | D05 | D06 | D08
UCR003859,PCL003859,STG003859,deterministically_linked,Deterministic,6,1,DCL003859,3,CRM | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003860,PCL003860,STG003860,deterministically_linked,Deterministic,9,1,DCL003860,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003861,PCL003861,STG003861,deterministically_linked,Deterministic,6,1,DCL003861,4,CRM | ECOMMERCE | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003862,PCL003862,STG003862,deterministically_linked,Deterministic,12,1,DCL003862,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03
UCR003863,PCL003863,STG003863,deterministically_linked,Deterministic,10,1,DCL003863,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D05
UCR003864,PCL003864,STG003864,deterministically_linked,Deterministic,5,1,DCL003864,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR003865,PCL003865,STG003865,deterministically_linked,Deterministic,7,1,DCL003865,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03 | D06 | D08
UCR003866,PCL003866,STG003866,deterministically_linked,Deterministic,8,1,DCL003866,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003867,PCL003867,STG003867,deterministically_linked,Deterministic,3,1,DCL003867,3,CRM | ECOMMERCE | SUPPORT,1.0,Exact deterministic-rule confidence,D03 | D07
UCR003868,PCL003868,STG003868,unresolved_singleton,Unresolved,1,1,DCL003868,1,CRM,,,
UCR003869,PCL003869,STG003869,deterministically_linked,Deterministic,8,1,DCL003869,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D04 | D07
UCR003870,PCL003870,STG003870,probabilistically_linked,Hybrid,7,2,DCL003870 | DCL008798,3,CRM | ECOMMERCE | SUPPORT,0.9129,Minimum accepted probabilistic score,D02 | D03
UCR003871,PCL003871,STG003871,deterministically_linked,Deterministic,5,1,DCL003871,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR003872,PCL003872,STG003872,deterministically_linked,Deterministic,8,1,DCL003872,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03
UCR003873,PCL003873,STG003873,deterministically_linked,Deterministic,8,1,DCL003873,4,CRM | ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03 | D05 | D06
UCR003874,PCL003874,STG003874,deterministically_linked,Deterministic,4,1,DCL003874,3,CRM | ECOMMERCE | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03 | D07
UCR003875,PCL003875,STG003875,deterministically_linked,Deterministic,7,1,DCL003875,3,CRM | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D08
UCR003876,PCL003876,STG003876,deterministically_linked,Deterministic,6,1,DCL003876,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D03 | D04
UCR003877,PCL003877,STG003877,deterministically_linked,Deterministic,3,1,DCL003877,2,CRM | ECOMMERCE,1.0,Exact deterministic-rule confidence,D03
UCR003878,PCL003878,STG003878,deterministically_linked,Deterministic,11,1,DCL003878,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR003879,PCL003879,STG003879,deterministically_linked,Deterministic,4,1,DCL003879,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D02 | D03
UCR003880,PCL003880,STG003880,deterministically_linked,Deterministic,13,1,DCL003880,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
