support_ticket_id,ground_truth_id,customer_segment,customer_age,intended_issue_category,contact_channel,issue_category,dq_name_typo,dq_email_typo,dq_phone_error,dq_missing_email,dq_missing_phone,dq_incorrect_issue_category
SUP003332,GT008044,Regular,29,Refund request,Email,Refund request,False,False,False,False,False,False
SUP003333,GT004689,Occasional,77,Accessibility,Email,Refund request,False,False,False,False,True,True
SUP003334,GT000739,Occasional,29,Complaint,Email,Complaint,True,False,False,False,False,False
SUP003335,GT009280,Regular,52,Accessibility,Phone,Accessibility,False,False,True,False,False,False
SUP003336,GT006859,Occasional,24,Complaint,Phone,Complaint,False,False,False,True,False,False
SUP003337,GT001477,Occasional,21,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP003338,GT008983,New,27,Enquiry,Phone,Enquiry,False,False,False,True,False,False
SUP003339,GT005281,Occasional,77,Refund request,Email,Refund request,True,True,False,False,False,False
SUP003340,GT002892,Occasional,30,Complaint,Email,Complaint,False,False,False,False,False,False
SUP003341,GT003414,Occasional,50,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP003342,GT005742,Regular,24,Enquiry,Email,Enquiry,False,False,False,False,True,False
SUP003343,GT004556,Regular,32,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP003344,GT003449,Regular,26,Refund request,Email,Refund request,False,False,True,False,False,False
SUP003345,GT007053,Occasional,83,Refund request,Phone,Refund request,False,False,False,True,False,False
SUP003346,GT001598,Regular,73,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP003347,GT002816,VIP,77,Accessibility,Phone,Accessibility,False,False,False,False,False,False
SUP003348,GT007639,Occasional,22,Enquiry,Phone,Enquiry,False,False,False,True,False,False
SUP003349,GT002965,VIP,56,Refund request,Email,Refund request,False,False,False,False,False,False
SUP003350,GT009218,New,54,Accessibility,Email,Accessibility,False,True,False,False,True,False
SUP003351,GT000951,Occasional,27,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP003352,GT009514,Regular,46,Refund request,Email,Refund request,False,False,False,False,True,False
SUP003353,GT005247,Occasional,67,Refund request,Email,Refund request,False,False,True,False,False,False
SUP003354,GT005351,New,70,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP003355,GT003407,Regular,20,Accessibility,Phone,Accessibility,False,False,False,False,False,False
SUP003356,GT008203,Occasional,21,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP003357,GT005650,Occasional,39,Refund request,Email,Refund request,False,False,False,False,False,False
SUP003358,GT003245,Occasional,31,Refund request,Email,Refund request,False,False,False,False,False,False
SUP003359,GT008517,Regular,61,Complaint,Email,Complaint,False,False,False,False,True,False
SUP003360,GT004995,New,25,Complaint,Phone,Complaint,False,False,False,False,False,False
SUP003361,GT008257,Occasional,38,Accessibility,Email,Accessibility,False,False,False,False,True,False
SUP003362,GT004759,Occasional,49,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP003363,GT002222,Regular,78,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP003364,GT003876,Occasional,29,Refund request,Phone,Refund request,True,False,False,False,False,False
SUP003365,GT007697,VIP,22,Complaint,Phone,Complaint,False,False,False,False,False,False
SUP003366,GT003778,New,60,Refund request,Email,Refund request,False,False,False,False,True,False
SUP003367,GT006633,New,73,Complaint,Email,Complaint,False,False,True,False,False,False
SUP003368,GT004897,Occasional,34,Enquiry,Phone,Enquiry,False,False,False,False,False,False
SUP003369,GT008895,Regular,80,Refund request,Phone,Refund request,False,False,False,False,False,False
SUP003370,GT003001,Regular,67,Accessibility,Phone,Accessibility,False,False,False,False,False,False
SUP003371,GT002888,VIP,73,Accessibility,Email,Accessibility,False,False,False,False,True,False
SUP003372,GT004945,Occasional,68,Refund request,Email,Refund request,False,False,False,False,True,False
SUP003373,GT002062,Regular,84,Accessibility,Phone,Accessibility,False,False,False,True,False,False
SUP003374,GT007818,Occasional,27,Enquiry,Email,Enquiry,False,False,False,False,True,False
SUP003375,GT001372,Regular,41,Accessibility,Email,Accessibility,False,True,True,False,False,False
SUP003376,GT007888,Occasional,35,Accessibility,Email,Accessibility,False,False,False,False,True,False
SUP003377,GT004484,New,24,Complaint,Email,Complaint,False,False,False,False,True,False
SUP003378,GT006362,Regular,66,Refund request,Email,Complaint,False,True,False,False,False,True
SUP003379,GT009775,Regular,59,Enquiry,Phone,Enquiry,False,False,False,False,False,False
SUP003380,GT009775,Regular,59,Refund request,Email,Refund request,False,False,False,False,False,False
SUP003381,GT004636,Regular,41,Refund request,Phone,Enquiry,False,False,False,True,False,True
SUP003382,GT004225,Occasional,66,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP003383,GT003758,Occasional,19,Complaint,Phone,Complaint,False,False,False,False,False,False
SUP003384,GT009714,Regular,22,Refund request,Email,Refund request,False,False,False,False,True,False
SUP003385,GT005794,New,40,Refund request,Phone,Refund request,False,False,False,False,False,False
SUP003386,GT005211,Occasional,58,Refund request,Phone,Refund request,False,True,False,False,False,False
SUP003387,GT001533,New,26,Refund request,Email,Refund request,False,False,False,False,False,False
SUP003388,GT002648,Regular,50,Refund request,Phone,Refund request,False,False,False,False,False,False
SUP003389,GT000217,VIP,59,Enquiry,Email,Enquiry,False,False,False,False,True,False
SUP003390,GT009529,VIP,49,Complaint,Phone,Complaint,False,False,False,True,False,False
SUP003391,GT002646,VIP,30,Complaint,Email,Complaint,False,False,False,False,False,False
SUP003392,GT009975,Occasional,82,Accessibility,Email,Accessibility,False,False,True,False,False,False
SUP003393,GT006389,Occasional,73,Enquiry,Phone,Enquiry,False,False,False,True,False,False
SUP003394,GT006544,New,60,Refund request,Email,Enquiry,False,False,False,False,False,True
SUP003395,GT000434,Occasional,31,Accessibility,Phone,Accessibility,False,False,True,False,False,False
SUP003396,GT005573,VIP,66,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP003397,GT004965,Regular,20,Complaint,Phone,Complaint,False,False,False,False,False,False
SUP003398,GT001402,New,26,Refund request,Email,Refund request,False,False,False,False,True,False
SUP003399,GT006307,Regular,66,Accessibility,Email,Accessibility,False,True,False,False,False,False
SUP003400,GT001172,New,76,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP003401,GT005078,Regular,55,Enquiry,Email,Enquiry,False,False,False,False,True,False
SUP003402,GT005341,New,50,Enquiry,Phone,Enquiry,False,False,False,False,False,False
SUP003403,GT001474,Occasional,54,Refund request,Email,Refund request,False,False,False,False,True,False
SUP003404,GT007964,Occasional,41,Complaint,Phone,Complaint,False,False,False,False,False,False
SUP003405,GT003679,Occasional,61,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP003406,GT006981,Regular,35,Complaint,Phone,Complaint,False,False,False,False,False,False
SUP003407,GT001494,Occasional,23,Enquiry,Email,Enquiry,False,False,False,False,True,False
SUP003408,GT004814,Occasional,37,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP003409,GT003568,New,62,Refund request,Phone,Refund request,False,False,False,True,False,False
SUP003410,GT001657,Regular,60,Enquiry,Phone,Enquiry,False,False,False,True,False,False
SUP003411,GT009006,Regular,69,Refund request,Email,Refund request,False,False,False,False,False,False
SUP003412,GT005853,Regular,64,Accessibility,Phone,Accessibility,False,False,False,False,False,False
SUP003413,GT002513,Occasional,31,Complaint,Email,Complaint,False,False,False,False,False,False
SUP003414,GT006568,New,50,Enquiry,Phone,Enquiry,False,False,False,False,False,False
SUP003415,GT001052,Regular,37,Refund request,Email,Refund request,False,False,False,False,True,False
SUP003416,GT005189,Regular,30,Enquiry,Phone,Enquiry,False,False,False,False,False,False
SUP003417,GT000656,Regular,54,Refund request,Phone,Refund request,False,False,False,True,False,False
SUP003418,GT001756,Regular,32,Complaint,Email,Complaint,False,False,False,False,False,False
SUP003419,GT006226,Occasional,53,Enquiry,Email,Enquiry,False,False,True,False,False,False
SUP003420,GT009197,VIP,73,Refund request,Email,Refund request,False,False,False,False,True,False
SUP003421,GT000794,Occasional,19,Enquiry,Email,Enquiry,False,True,False,False,True,False
SUP003422,GT003876,Occasional,29,Accessibility,Phone,Accessibility,False,False,False,False,False,False
SUP003423,GT003550,Occasional,63,Complaint,Email,Complaint,False,False,False,False,False,False
SUP003424,GT004579,Occasional,73,Enquiry,Email,Enquiry,False,False,False,False,True,False
SUP003425,GT000288,Occasional,37,Accessibility,Email,Accessibility,False,False,False,False,True,False
SUP003426,GT007822,Regular,41,Refund request,Email,Refund request,False,False,False,False,True,False
SUP003427,GT002728,Regular,46,Refund request,Phone,Refund request,False,False,False,True,False,False
SUP003428,GT004598,New,60,Enquiry,Phone,Enquiry,False,False,True,False,False,False
SUP003429,GT004324,New,56,Accessibility,Phone,Accessibility,False,False,False,True,False,False
SUP003430,GT003701,Occasional,20,Refund request,Phone,Refund request,False,False,True,False,False,False
SUP003431,GT004574,Regular,20,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP003432,GT007781,Occasional,36,Refund request,Email,Refund request,False,False,True,False,False,False
SUP003433,GT009742,New,22,Refund request,Phone,Refund request,False,False,False,False,False,False
SUP003434,GT008459,Occasional,40,Refund request,Email,Refund request,False,False,False,False,False,False
SUP003435,GT006369,Regular,27,Refund request,Email,Refund request,False,False,False,False,False,False
SUP003436,GT008713,Occasional,52,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP003437,GT004339,Regular,45,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP003438,GT007572,VIP,45,Refund request,Email,Refund request,False,False,False,False,True,False
SUP003439,GT008551,Occasional,65,Refund request,Email,Refund request,False,False,False,False,False,False
SUP003440,GT000155,VIP,41,Complaint,Email,Complaint,False,False,False,False,False,False
SUP003441,GT004300,Occasional,27,Refund request,Phone,Refund request,False,False,False,True,False,False
SUP003442,GT003864,Occasional,43,Refund request,Email,Refund request,False,True,False,False,False,False
SUP003443,GT003793,VIP,37,Complaint,Email,Complaint,False,False,False,False,False,False
SUP003444,GT000846,Regular,30,Refund request,Email,Refund request,False,False,False,False,True,False
SUP003445,GT001732,Occasional,79,Complaint,Email,Complaint,False,False,False,False,True,False
SUP003446,GT006713,Occasional,38,Refund request,Email,Refund request,False,False,False,False,True,False
SUP003447,GT002134,Regular,76,Complaint,Phone,Complaint,False,False,False,True,False,False
SUP003448,GT002413,Occasional,85,Refund request,Phone,Refund request,False,False,True,False,False,False
SUP003449,GT006749,Occasional,36,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP003450,GT009387,New,43,Refund request,Phone,Refund request,False,False,False,False,False,False
SUP003451,GT002451,Occasional,70,Refund request,Phone,Refund request,False,False,False,False,False,False
SUP003452,GT007049,Regular,40,Complaint,Email,Complaint,False,False,False,False,True,False
SUP003453,GT001311,Occasional,77,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP003454,GT006639,Occasional,22,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP003455,GT005351,New,70,Refund request,Email,Refund request,False,False,False,False,False,False
SUP003456,GT004092,Occasional,33,Refund request,Email,Refund request,False,False,False,False,True,False
SUP003457,GT005272,Occasional,41,Refund request,Email,Refund request,False,False,False,False,False,False
SUP003458,GT004389,Occasional,48,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP003459,GT001054,Occasional,54,Refund request,Email,Complaint,False,False,False,False,True,True
SUP003460,GT009503,New,27,Complaint,Email,Refund request,False,False,False,False,False,True
SUP003461,GT006805,Regular,30,Refund request,Email,Refund request,False,False,False,False,False,False
SUP003462,GT004978,Regular,56,Refund request,Email,Refund request,False,False,False,False,False,False
SUP003463,GT009873,Occasional,23,Enquiry,Email,Enquiry,False,False,False,False,True,False
SUP003464,GT002515,Regular,60,Enquiry,Email,Refund request,False,False,False,False,True,True
SUP003465,GT008474,Regular,69,Refund request,Phone,Refund request,False,False,False,False,False,False
SUP003466,GT008550,Regular,40,Refund request,Email,Refund request,False,False,False,False,False,False
SUP003467,GT007488,New,23,Refund request,Email,Accessibility,False,False,False,False,False,True
SUP003468,GT004167,Regular,48,Complaint,Email,Complaint,False,False,False,False,False,False
SUP003469,GT003684,Regular,50,Complaint,Phone,Complaint,False,True,False,False,False,False
SUP003470,GT001349,Regular,41,Refund request,Email,Refund request,False,False,False,False,False,False
SUP003471,GT008465,VIP,73,Enquiry,Email,Enquiry,False,False,False,False,True,False
SUP003472,GT009127,Occasional,67,Complaint,Phone,Complaint,False,False,True,False,False,False
SUP003473,GT008664,Occasional,37,Refund request,Email,Refund request,False,False,False,False,True,False
SUP003474,GT009795,Occasional,49,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP003475,GT000571,VIP,59,Refund request,Email,Refund request,False,False,False,False,False,False
SUP003476,GT001715,Occasional,63,Complaint,Email,Complaint,False,True,False,False,False,False
SUP003477,GT008248,New,75,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP003478,GT004226,Occasional,49,Refund request,Email,Refund request,False,True,False,False,False,False
SUP003479,GT000228,Occasional,22,Refund request,Phone,Refund request,False,False,False,True,False,False
SUP003480,GT008799,VIP,21,Enquiry,Email,Enquiry,False,False,False,False,False,False
