transaction_id,ground_truth_id,guest_transaction,portal_user_id,available_portal_user_id,event_id,ticket_type,dq_missing_email,dq_missing_phone,dq_alternative_email,dq_email_typo,dq_name_typo,dq_historical_billing_address,dq_postcode_format_variation,dq_incorrect_phone,dq_cardholder_name_variation
TXN008020,GT005595,True,,,EVT0030,Standing,False,False,False,False,False,False,False,True,False
TXN008021,GT000969,False,USR000437,USR000437,EVT0017,Standing,False,False,False,False,False,False,False,False,False
TXN008022,GT005699,False,USR000586,USR000586,EVT0046,Standing,False,False,False,False,False,False,False,True,False
TXN008023,GT006895,False,USR000535,USR000535,EVT0022,Seated,False,False,False,False,False,False,False,False,False
TXN008024,GT003529,False,USR000538,USR000538,EVT0018,Standing,False,False,False,False,False,True,False,False,False
TXN008025,GT004476,False,USR004145,USR004145,EVT0024,Standing,False,False,False,False,False,False,False,False,False
TXN008026,GT008415,True,,,EVT0030,Seated,False,False,False,False,False,False,False,False,False
TXN008027,GT003609,True,,,EVT0027,Standing,False,False,True,False,False,False,False,False,False
TXN008028,GT005139,True,,,EVT0027,Standing,False,False,False,True,False,True,False,False,False
TXN008029,GT006869,False,USR001195,USR001195,EVT0034,Seated,False,False,False,False,False,False,False,False,False
TXN008030,GT005210,True,,,EVT0028,Seated,False,False,False,False,False,False,False,False,False
TXN008031,GT002879,True,,,EVT0024,Seated,False,False,False,False,False,True,False,False,False
TXN008032,GT009321,True,,,EVT0028,Seated,False,False,False,False,False,False,False,False,False
TXN008033,GT002315,True,,,EVT0051,Seated,False,False,False,False,False,False,False,False,False
TXN008034,GT000078,True,,,EVT0046,Seated,False,False,False,False,False,False,False,False,False
TXN008035,GT000364,True,,USR002773,EVT0026,Standing,False,False,False,False,False,False,False,False,False
TXN008036,GT009399,True,,USR000195,EVT0033,Standing,False,False,False,False,False,False,False,False,False
TXN008037,GT007905,False,USR000176,USR000176,EVT0023,Standing,False,False,False,False,False,False,False,False,False
TXN008038,GT008688,True,,,EVT0032,Seated,False,True,False,False,False,True,False,False,False
TXN008039,GT004702,True,,,EVT0017,Standing,False,False,False,False,False,True,True,False,False
TXN008040,GT001885,True,,,EVT0023,Standing,False,True,False,False,False,False,False,False,False
TXN008041,GT009744,False,USR000462,USR000462,EVT0038,Standing,False,False,False,False,False,True,False,False,True
TXN008042,GT003372,True,,,EVT0019,Standing,False,False,False,False,False,False,False,False,False
TXN008043,GT006099,False,USR000907,USR000907,EVT0049,Standing,False,False,False,False,False,False,False,False,False
TXN008044,GT000707,True,,,EVT0016,Standing,False,True,False,False,False,False,False,False,False
TXN008045,GT001605,True,,,EVT0020,Standing,False,False,False,False,False,False,False,False,False
TXN008046,GT002800,True,,,EVT0027,Standing,False,False,False,False,False,False,False,False,False
TXN008047,GT007736,False,USR002070,USR002070,EVT0019,Standing,False,False,False,False,False,True,False,False,True
TXN008048,GT000422,True,,USR003855,EVT0026,Standing,False,False,False,False,False,False,False,False,False
TXN008049,GT003071,False,USR003568,USR003568,EVT0040,Seated,False,False,False,False,False,False,False,False,False
TXN008050,GT000992,True,,,EVT0016,Standing,False,False,False,False,False,False,True,False,False
TXN008051,GT005652,True,,,EVT0039,Standing,False,False,False,False,False,False,False,False,False
TXN008052,GT002314,True,,,EVT0024,Standing,False,False,False,False,False,False,False,True,False
TXN008053,GT006084,True,,USR001395,EVT0047,Seated,False,True,False,False,False,False,False,False,False
TXN008054,GT007576,True,,,EVT0021,Standing,False,False,False,False,False,False,False,False,False
TXN008055,GT006288,True,,USR001718,EVT0021,Standing,False,False,False,False,False,False,False,False,False
TXN008056,GT004597,True,,,EVT0033,Standing,False,False,False,False,False,False,False,False,False
TXN008057,GT008769,True,,USR001221,EVT0036,Standing,True,False,False,False,False,False,False,False,False
TXN008058,GT000082,True,,,EVT0023,Standing,False,False,False,False,True,False,False,False,False
TXN008059,GT008222,True,,,EVT0021,Standing,False,False,False,False,False,False,False,False,False
TXN008060,GT001021,False,USR002620,USR002620,EVT0017,Standing,False,False,False,False,False,False,True,False,False
TXN008061,GT000869,True,,,EVT0020,Standing,False,False,False,False,False,False,False,False,False
TXN008062,GT004971,True,,,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN008063,GT005311,True,,,EVT0040,Standing,True,False,False,False,False,False,False,False,False
TXN008064,GT001855,True,,,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN008065,GT008174,False,USR000647,USR000647,EVT0018,Standing,False,False,False,False,False,False,False,False,False
TXN008066,GT005995,False,USR003696,USR003696,EVT0030,Standing,False,False,False,False,False,False,False,False,False
TXN008067,GT006621,True,,USR003880,EVT0033,Standing,False,True,False,False,False,False,False,False,False
TXN008068,GT000367,True,,,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN008069,GT005994,True,,,EVT0033,Standing,False,False,False,False,False,False,False,False,False
TXN008070,GT004471,True,,,EVT0021,Standing,False,False,False,False,False,False,False,False,False
TXN008071,GT005757,True,,,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN008072,GT004409,True,,,EVT0016,Standing,False,False,True,False,False,False,False,False,False
TXN008073,GT007634,True,,,EVT0027,Seated,False,False,False,False,False,False,False,False,False
TXN008074,GT007952,True,,,EVT0017,Standing,False,False,False,False,False,False,False,False,False
TXN008075,GT005496,False,USR002718,USR002718,EVT0018,Standing,False,False,False,False,False,False,False,False,False
TXN008076,GT001473,True,,,EVT0032,Standing,False,False,False,False,False,False,True,False,False
TXN008077,GT008631,True,,,EVT0018,Seated,False,False,True,False,False,False,False,False,False
TXN008078,GT006907,True,,,EVT0022,Standing,False,False,False,False,False,False,False,False,False
TXN008079,GT006858,False,USR000765,USR000765,EVT0033,Standing,False,False,False,False,False,False,False,False,False
TXN008080,GT006810,False,USR000139,USR000139,EVT0017,Standing,False,False,False,False,False,False,False,False,False
TXN008081,GT005274,True,,,EVT0029,Standing,False,False,False,False,False,False,False,False,False
TXN008082,GT009770,True,,USR002971,EVT0016,Standing,False,False,False,False,False,False,False,False,False
TXN008083,GT006579,False,USR002573,USR002573,EVT0029,Seated,True,False,False,False,False,False,False,False,False
TXN008084,GT003584,True,,,EVT0026,Standing,False,False,False,False,False,False,False,False,False
TXN008085,GT005783,False,USR001877,USR001877,EVT0019,Standing,False,False,False,False,False,False,False,False,False
TXN008086,GT003547,True,,,EVT0017,Seated,False,False,True,False,False,False,False,False,False
TXN008087,GT002400,True,,,EVT0016,Seated,False,False,False,False,False,False,False,False,True
TXN008088,GT001028,True,,,EVT0027,Standing,False,False,False,False,False,False,False,False,True
TXN008089,GT004159,True,,USR003075,EVT0040,Standing,False,False,False,False,False,False,False,False,False
TXN008090,GT002554,True,,USR002341,EVT0034,Standing,False,False,True,False,False,False,False,False,False
TXN008091,GT003223,False,USR002343,USR002343,EVT0016,Standing,False,False,False,False,False,False,False,False,False
TXN008092,GT000008,True,,,EVT0023,Standing,False,False,False,False,False,False,True,False,False
TXN008093,GT008454,True,,USR000577,EVT0017,Standing,False,False,False,False,False,False,False,False,False
TXN008094,GT009300,False,USR001115,USR001115,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN008095,GT002953,True,,USR000041,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN008096,GT009414,False,USR001568,USR001568,EVT0022,Standing,False,False,False,False,False,False,False,False,False
TXN008097,GT006898,True,,USR001682,EVT0039,Standing,False,True,False,False,False,False,False,False,False
TXN008098,GT007708,True,,,EVT0017,Seated,False,False,False,False,False,False,True,False,False
TXN008099,GT008783,True,,,EVT0040,Standing,False,False,False,False,False,False,False,False,False
TXN008100,GT003588,True,,,EVT0024,Seated,False,False,False,False,False,False,False,False,False
TXN008101,GT005573,False,USR000967,USR000967,EVT0046,Standing,False,False,False,False,False,False,False,False,False
TXN008102,GT006869,True,,USR001195,EVT0041,Standing,False,False,False,False,False,False,False,False,False
TXN008103,GT001516,True,,,EVT0019,Standing,False,False,False,False,False,False,False,False,False
TXN008104,GT004028,True,,,EVT0023,Standing,False,False,False,False,False,False,False,True,False
TXN008105,GT004662,False,USR001838,USR001838,EVT0051,Standing,False,False,False,False,False,False,False,False,False
TXN008106,GT007344,True,,USR004119,EVT0021,Standing,False,False,False,False,False,False,False,False,False
TXN008107,GT009692,False,USR002687,USR002687,EVT0027,Standing,False,True,False,False,False,False,False,False,False
TXN008108,GT007212,False,USR003930,USR003930,EVT0035,Standing,True,False,False,False,False,False,False,False,False
TXN008109,GT005133,False,USR000789,USR000789,EVT0049,Standing,False,False,False,False,False,True,False,False,False
TXN008110,GT007734,True,,,EVT0019,Seated,False,False,False,True,False,False,True,False,False
TXN008111,GT000342,True,,,EVT0018,Standing,False,False,True,False,False,False,False,False,False
TXN008112,GT003808,True,,USR001580,EVT0027,Standing,False,False,False,False,False,False,False,False,False
TXN008113,GT003428,True,,,EVT0041,Seated,False,False,False,False,False,False,False,False,False
TXN008114,GT003821,False,USR003131,USR003131,EVT0043,Standing,False,True,False,False,False,False,True,False,False
TXN008115,GT001179,True,,,EVT0020,Standing,False,False,False,False,False,False,True,False,False
TXN008116,GT006866,True,,USR000759,EVT0021,Standing,False,False,False,True,False,False,False,False,False
TXN008117,GT006578,True,,,EVT0018,Seated,False,True,False,False,False,True,False,False,True
TXN008118,GT003259,True,,,EVT0025,Standing,False,False,False,False,True,False,False,False,False
TXN008119,GT007585,True,,,EVT0019,Seated,False,False,False,False,False,False,False,False,False
TXN008120,GT002993,False,USR001387,USR001387,EVT0021,Standing,False,False,False,False,False,False,True,False,False
TXN008121,GT000958,True,,,EVT0018,Seated,False,False,False,False,False,False,False,False,False
TXN008122,GT009988,True,,,EVT0016,Standing,False,False,False,False,False,False,False,False,False
TXN008123,GT000856,True,,,EVT0030,Standing,False,False,False,False,False,False,False,False,False
TXN008124,GT003069,True,,USR002999,EVT0020,Standing,False,False,False,False,False,False,False,False,False
TXN008125,GT002477,True,,,EVT0018,Standing,False,False,False,False,False,True,False,False,False
TXN008126,GT008317,False,USR000888,USR000888,EVT0018,Seated,False,False,False,False,False,False,False,False,False
TXN008127,GT009716,True,,,EVT0022,Standing,False,False,False,False,False,False,False,False,False
TXN008128,GT005168,False,USR003736,USR003736,EVT0017,Seated,False,False,False,False,False,False,False,True,False
TXN008129,GT001746,True,,,EVT0038,Standing,False,False,True,False,False,True,False,False,False
TXN008130,GT008674,False,USR002444,USR002444,EVT0028,Seated,False,False,False,False,False,False,False,False,False
TXN008131,GT007282,False,USR001220,USR001220,EVT0028,Standing,False,False,False,False,False,False,False,False,False
TXN008132,GT004936,False,USR001765,USR001765,EVT0043,Seated,False,False,False,False,False,False,False,False,False
TXN008133,GT009676,False,USR000555,USR000555,EVT0025,Standing,False,False,False,False,False,False,False,False,False
TXN008134,GT004620,True,,,EVT0023,Standing,False,True,False,False,False,False,False,False,False
TXN008135,GT002772,True,,,EVT0051,Standing,False,False,False,False,False,False,False,False,False
TXN008136,GT004810,False,USR001930,USR001930,EVT0022,Standing,True,False,False,False,False,False,False,False,False
TXN008137,GT002257,True,,USR000004,EVT0038,Standing,False,False,False,False,False,True,False,True,False
TXN008138,GT008820,True,,USR003437,EVT0032,Standing,False,False,False,False,False,False,False,False,False
TXN008139,GT007168,True,,USR002925,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN008140,GT003669,True,,,EVT0023,Standing,False,False,False,False,False,False,False,False,False
TXN008141,GT000340,False,USR003435,USR003435,EVT0049,Standing,False,False,False,False,False,False,False,False,True
TXN008142,GT000589,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN008143,GT007021,True,,USR002484,EVT0018,Seated,False,True,False,False,False,False,False,False,False
TXN008144,GT005164,True,,,EVT0027,Standing,False,False,False,False,False,False,True,False,False
TXN008145,GT000492,True,,,EVT0020,Standing,False,False,False,False,False,False,False,False,False
TXN008146,GT003531,True,,,EVT0044,Standing,False,False,False,False,False,False,False,False,False
TXN008147,GT006233,False,USR002552,USR002552,EVT0029,Seated,False,False,False,False,False,False,False,False,False
TXN008148,GT009849,True,,,EVT0017,Seated,False,False,False,False,False,False,False,False,False
TXN008149,GT002436,False,USR004164,USR004164,EVT0027,Seated,False,False,False,False,False,False,False,False,False
TXN008150,GT004463,False,USR001310,USR001310,EVT0016,Seated,False,False,False,False,False,False,False,False,False
TXN008151,GT008449,True,,,EVT0018,Standing,False,False,False,False,False,True,False,False,False
TXN008152,GT006774,False,USR000889,USR000889,EVT0025,Standing,False,True,False,False,False,False,False,False,False
TXN008153,GT002873,True,,,EVT0017,Seated,False,True,False,False,False,False,False,False,False
TXN008154,GT006506,True,,,EVT0022,Standing,False,True,False,False,False,False,False,False,False
TXN008155,GT006661,False,USR004225,USR004225,EVT0018,Seated,False,False,False,False,False,False,True,False,False
