staging_record_id,source_system,source_record_id,ground_truth_id,evaluation_split
STG028064,MARKETING,MKT006762,GT007808,evaluation
STG028065,MARKETING,MKT006763,GT007150,calibration
STG028066,MARKETING,MKT006764,GT009905,calibration
STG028067,MARKETING,MKT006765,GT008198,calibration
STG028068,MARKETING,MKT006766,GT008536,calibration
STG028069,MARKETING,MKT006767,GT008733,calibration
STG028070,MARKETING,MKT006768,GT003370,calibration
STG028071,MARKETING,MKT006769,GT001827,calibration
STG028072,MARKETING,MKT006770,GT001505,calibration
STG028073,MARKETING,MKT006771,GT007308,evaluation
STG028074,MARKETING,MKT006772,GT001407,calibration
STG028075,MARKETING,MKT006773,GT001950,calibration
STG028076,MARKETING,MKT006774,GT008867,calibration
STG028077,MARKETING,MKT006775,GT009570,calibration
STG028078,MARKETING,MKT006776,GT007805,calibration
STG028079,MARKETING,MKT006777,GT008099,calibration
STG028080,MARKETING,MKT006778,GT000199,calibration
STG028081,MARKETING,MKT006779,GT009925,calibration
STG028082,MARKETING,MKT006780,GT002535,calibration
STG028083,MARKETING,MKT006781,GT005798,calibration
STG028084,MARKETING,MKT006782,GT006933,calibration
STG028085,MARKETING,MKT006783,GT009046,calibration
STG028086,MARKETING,MKT006784,GT002090,evaluation
STG028087,MARKETING,MKT006785,GT003199,calibration
STG028088,MARKETING,MKT006786,GT007467,calibration
STG028089,MARKETING,MKT006787,GT003187,evaluation
STG028090,MARKETING,MKT006788,GT000365,evaluation
STG028091,MARKETING,MKT006789,GT005983,calibration
STG028092,MARKETING,MKT006790,GT006590,evaluation
STG028093,MARKETING,MKT006791,GT009890,calibration
STG028094,MARKETING,MKT006792,GT001750,calibration
STG028095,MARKETING,MKT006793,GT000538,calibration
STG028096,MARKETING,MKT006794,GT002800,calibration
STG028097,MARKETING,MKT006795,GT004846,calibration
STG028098,MARKETING,MKT006796,GT001821,calibration
STG028099,MARKETING,MKT006797,GT005663,calibration
STG028100,MARKETING,MKT006798,GT005943,evaluation
STG028101,MARKETING,MKT006799,GT004096,calibration
STG028102,MARKETING,MKT006800,GT008494,calibration
STG028103,MARKETING,MKT006801,GT009593,evaluation
STG028104,MARKETING,MKT006802,GT000855,evaluation
STG028105,MARKETING,MKT006803,GT005854,calibration
STG028106,MARKETING,MKT006804,GT003719,calibration
STG028107,MARKETING,MKT006805,GT007201,evaluation
STG028108,MARKETING,MKT006806,GT006721,calibration
STG028109,MARKETING,MKT006807,GT006543,calibration
STG028110,MARKETING,MKT006808,GT003802,calibration
STG028111,MARKETING,MKT006809,GT009383,evaluation
STG028112,MARKETING,MKT006810,GT004760,calibration
STG028113,MARKETING,MKT006811,GT005679,calibration
STG028114,MARKETING,MKT006812,GT007901,calibration
STG028115,MARKETING,MKT006813,GT008993,evaluation
STG028116,MARKETING,MKT006814,GT005258,evaluation
STG028117,MARKETING,MKT006815,GT004512,calibration
STG028118,MARKETING,MKT006816,GT007537,calibration
STG028119,MARKETING,MKT006817,GT005732,calibration
STG028120,MARKETING,MKT006818,GT008497,calibration
STG028121,MARKETING,MKT006819,GT009355,calibration
STG028122,MARKETING,MKT006820,GT001587,calibration
STG028123,MARKETING,MKT006821,GT002223,calibration
STG028124,MARKETING,MKT006822,GT000842,evaluation
STG028125,MARKETING,MKT006823,GT003815,calibration
STG028126,MARKETING,MKT006824,GT006538,calibration
STG028127,MARKETING,MKT006825,GT002128,calibration
STG028128,MARKETING,MKT006826,GT003268,calibration
STG028129,MARKETING,MKT006827,GT002299,evaluation
STG028130,MARKETING,MKT006828,GT002395,calibration
STG028131,MARKETING,MKT006829,GT005285,evaluation
STG028132,MARKETING,MKT006830,GT002535,calibration
STG028133,MARKETING,MKT006831,GT004276,calibration
STG028134,MARKETING,MKT006832,GT006396,evaluation
STG028135,MARKETING,MKT006833,GT006077,calibration
STG028136,MARKETING,MKT006834,GT009674,evaluation
STG028137,MARKETING,MKT006835,GT003533,evaluation
STG028138,MARKETING,MKT006836,GT005137,calibration
STG028139,MARKETING,MKT006837,GT006337,calibration
STG028140,MARKETING,MKT006838,GT002462,evaluation
STG028141,MARKETING,MKT006839,GT001957,calibration
STG028142,MARKETING,MKT006840,GT002830,evaluation
STG028143,MARKETING,MKT006841,GT001622,calibration
STG028144,MARKETING,MKT006842,GT008478,calibration
STG028145,MARKETING,MKT006843,GT003861,calibration
STG028146,MARKETING,MKT006844,GT005299,calibration
STG028147,MARKETING,MKT006845,GT007699,calibration
STG028148,MARKETING,MKT006846,GT009646,calibration
STG028149,MARKETING,MKT006847,GT000551,calibration
STG028150,MARKETING,MKT006848,GT008483,evaluation
STG028151,MARKETING,MKT006849,GT003146,calibration
STG028152,MARKETING,MKT006850,GT002249,calibration
STG028153,MARKETING,MKT006851,GT004276,calibration
STG028154,MARKETING,MKT006852,GT008392,calibration
STG028155,MARKETING,MKT006853,GT009777,evaluation
STG028156,MARKETING,MKT006854,GT002910,calibration
STG028157,MARKETING,MKT006855,GT008570,calibration
STG028158,MARKETING,MKT006856,GT006259,calibration
STG028159,MARKETING,MKT006857,GT001808,evaluation
STG028160,MARKETING,MKT006858,GT004290,calibration
STG028161,MARKETING,MKT006859,GT008564,calibration
STG028162,MARKETING,MKT006860,GT000951,calibration
STG028163,MARKETING,MKT006861,GT005284,calibration
STG028164,MARKETING,MKT006862,GT007702,calibration
STG028165,MARKETING,MKT006863,GT002151,calibration
STG028166,MARKETING,MKT006864,GT006829,calibration
STG028167,MARKETING,MKT006865,GT000028,calibration
STG028168,MARKETING,MKT006866,GT003371,calibration
STG028169,MARKETING,MKT006867,GT003459,evaluation
STG028170,MARKETING,MKT006868,GT003403,calibration
STG028171,MARKETING,MKT006869,GT006730,evaluation
STG028172,MARKETING,MKT006870,GT004442,evaluation
STG028173,MARKETING,MKT006871,GT007619,evaluation
STG028174,MARKETING,MKT006872,GT003432,evaluation
STG028175,MARKETING,MKT006873,GT007407,calibration
STG028176,MARKETING,MKT006874,GT009727,calibration
STG028177,MARKETING,MKT006875,GT005406,calibration
STG028178,MARKETING,MKT006876,GT000002,calibration
STG028179,MARKETING,MKT006877,GT008959,calibration
STG028180,MARKETING,MKT006878,GT005701,calibration
STG028181,MARKETING,MKT006879,GT003427,evaluation
STG028182,MARKETING,MKT006880,GT001500,evaluation
STG028183,MARKETING,MKT006881,GT008014,evaluation
STG028184,MARKETING,MKT006882,GT002422,calibration
STG028185,MARKETING,MKT006883,GT005723,evaluation
STG028186,MARKETING,MKT006884,GT003478,calibration
STG028187,MARKETING,MKT006885,GT001838,evaluation
STG028188,MARKETING,MKT006886,GT000334,calibration
STG028189,MARKETING,MKT006887,GT003131,calibration
STG028190,MARKETING,MKT006888,GT001912,evaluation
STG028191,MARKETING,MKT006889,GT007014,calibration
STG028192,MARKETING,MKT006890,GT000024,calibration
STG028193,MARKETING,MKT006891,GT005821,evaluation
STG028194,MARKETING,MKT006892,GT001726,calibration
STG028195,MARKETING,MKT006893,GT003258,calibration
STG028196,MARKETING,MKT006894,GT007344,calibration
STG028197,MARKETING,MKT006895,GT006974,calibration
STG028198,MARKETING,MKT006896,GT001854,calibration
STG028199,MARKETING,MKT006897,GT007736,calibration
STG028200,MARKETING,MKT006898,GT009946,calibration
STG028201,MARKETING,MKT006899,GT005829,calibration
STG028202,MARKETING,MKT006900,GT003408,evaluation
STG028203,MARKETING,MKT006901,GT003548,calibration
STG028204,MARKETING,MKT006902,GT006294,evaluation
STG028205,MARKETING,MKT006903,GT001893,calibration
STG028206,MARKETING,MKT006904,GT005770,evaluation
STG028207,MARKETING,MKT006905,GT006646,calibration
STG028208,MARKETING,MKT006906,GT009911,calibration
STG028209,MARKETING,MKT006907,GT006446,calibration
STG028210,MARKETING,MKT006908,GT009806,calibration
STG028211,MARKETING,MKT006909,GT000474,calibration
STG028212,MARKETING,MKT006910,GT006431,calibration
STG028213,MARKETING,MKT006911,GT002645,calibration
STG028214,MARKETING,MKT006912,GT008716,evaluation
STG028215,MARKETING,MKT006913,GT006328,evaluation
STG028216,MARKETING,MKT006914,GT003259,calibration
STG028217,MARKETING,MKT006915,GT000343,evaluation
STG028218,MARKETING,MKT006916,GT002412,evaluation
STG028219,MARKETING,MKT006917,GT006981,evaluation
STG028220,MARKETING,MKT006918,GT006668,calibration
STG028221,MARKETING,MKT006919,GT001839,evaluation
STG028222,MARKETING,MKT006920,GT000178,calibration
STG028223,MARKETING,MKT006921,GT004671,calibration
STG028224,MARKETING,MKT006922,GT003723,calibration
STG028225,MARKETING,MKT006923,GT006223,calibration
STG028226,MARKETING,MKT006924,GT004686,evaluation
STG028227,MARKETING,MKT006925,GT002050,calibration
STG028228,MARKETING,MKT006926,GT007892,calibration
STG028229,MARKETING,MKT006927,GT006735,evaluation
STG028230,MARKETING,MKT006928,GT000746,calibration
STG028231,MARKETING,MKT006929,GT005479,evaluation
STG028232,MARKETING,MKT006930,GT008151,calibration
STG028233,MARKETING,MKT006931,GT004347,evaluation
STG028234,MARKETING,MKT006932,GT002659,calibration
STG028235,MARKETING,MKT006933,GT000583,calibration
STG028236,MARKETING,MKT006934,GT005185,calibration
STG028237,MARKETING,MKT006935,GT006788,calibration
STG028238,MARKETING,MKT006936,GT006879,calibration
STG028239,MARKETING,MKT006937,GT000175,calibration
STG028240,MARKETING,MKT006938,GT009996,evaluation
STG028241,MARKETING,MKT006939,GT005032,calibration
STG028242,MARKETING,MKT006940,GT001989,calibration
STG028243,MARKETING,MKT006941,GT002868,evaluation
STG028244,MARKETING,MKT006942,GT006151,calibration
STG028245,MARKETING,MKT006943,GT008715,calibration
STG028246,MARKETING,MKT006944,GT004982,evaluation
STG028247,MARKETING,MKT006945,GT004912,calibration
STG028248,MARKETING,MKT006946,GT006237,calibration
STG028249,MARKETING,MKT006947,GT005482,calibration
STG028250,MARKETING,MKT006948,GT004458,calibration
STG028251,MARKETING,MKT006949,GT004525,calibration
STG028252,MARKETING,MKT006950,GT002273,evaluation
STG028253,MARKETING,MKT006951,GT004602,evaluation
STG028254,MARKETING,MKT006952,GT006487,calibration
STG028255,MARKETING,MKT006953,GT006156,calibration
STG028256,MARKETING,MKT006954,GT002313,calibration
STG028257,MARKETING,MKT006955,GT004463,calibration
STG028258,MARKETING,MKT006956,GT000763,calibration
STG028259,MARKETING,MKT006957,GT006433,calibration
STG028260,MARKETING,MKT006958,GT006102,calibration
STG028261,MARKETING,MKT006959,GT003710,evaluation
STG028262,MARKETING,MKT006960,GT002254,evaluation
STG028263,MARKETING,MKT006961,GT001510,calibration
STG028264,MARKETING,MKT006962,GT007212,calibration
STG028265,MARKETING,MKT006963,GT006895,calibration
STG028266,MARKETING,MKT006964,GT005763,calibration
STG028267,MARKETING,MKT006965,GT002416,calibration
STG028268,MARKETING,MKT006966,GT008053,calibration
STG028269,MARKETING,MKT006967,GT002164,calibration
STG028270,MARKETING,MKT006968,GT001476,calibration
STG028271,MARKETING,MKT006969,GT008854,calibration
STG028272,MARKETING,MKT006970,GT004479,calibration
STG028273,MARKETING,MKT006971,GT001749,calibration
STG028274,MARKETING,MKT006972,GT000226,calibration
STG028275,MARKETING,MKT006973,GT003743,calibration
STG028276,MARKETING,MKT006974,GT005143,evaluation
STG028277,MARKETING,MKT006975,GT001837,calibration
STG028278,MARKETING,MKT006976,GT000022,calibration
STG028279,MARKETING,MKT006977,GT005088,calibration
STG028280,MARKETING,MKT006978,GT006144,calibration
STG028281,MARKETING,MKT006979,GT007130,evaluation
STG028282,MARKETING,MKT006980,GT007617,calibration
STG028283,MARKETING,MKT006981,GT007411,evaluation
STG028284,MARKETING,MKT006982,GT004284,calibration
STG028285,MARKETING,MKT006983,GT006681,calibration
STG028286,MARKETING,MKT006984,GT008894,calibration
STG028287,MARKETING,MKT006985,GT006619,calibration
STG028288,MARKETING,MKT006986,GT008344,calibration
STG028289,MARKETING,MKT006987,GT000849,calibration
STG028290,MARKETING,MKT006988,GT002568,calibration
STG028291,MARKETING,MKT006989,GT003183,calibration
STG028292,MARKETING,MKT006990,GT007066,calibration
STG028293,MARKETING,MKT006991,GT007777,calibration
STG028294,MARKETING,MKT006992,GT007732,evaluation
STG028295,MARKETING,MKT006993,GT002730,calibration
STG028296,MARKETING,MKT006994,GT009619,evaluation
STG028297,MARKETING,MKT006995,GT008856,calibration
STG028298,MARKETING,MKT006996,GT001090,calibration
STG028299,MARKETING,MKT006997,GT009966,calibration
STG028300,MARKETING,MKT006998,GT004934,calibration
STG028301,MARKETING,MKT006999,GT002635,calibration
STG028302,MARKETING,MKT007000,GT005458,calibration
STG028303,MARKETING,MKT007001,GT001716,calibration
STG028304,MARKETING,MKT007002,GT002427,evaluation
STG028305,MARKETING,MKT007003,GT009417,evaluation
STG028306,MARKETING,MKT007004,GT008624,calibration
STG028307,MARKETING,MKT007005,GT002590,calibration
STG028308,MARKETING,MKT007006,GT004911,calibration
STG028309,MARKETING,MKT007007,GT006280,calibration
STG028310,MARKETING,MKT007008,GT003165,evaluation
STG028311,MARKETING,MKT007009,GT002451,calibration
STG028312,MARKETING,MKT007010,GT007594,calibration
STG028313,MARKETING,MKT007011,GT001132,calibration
STG028314,MARKETING,MKT007012,GT004472,calibration
STG028315,MARKETING,MKT007013,GT008698,evaluation
STG028316,MARKETING,MKT007014,GT007133,calibration
STG028317,MARKETING,MKT007015,GT005792,evaluation
STG028318,MARKETING,MKT007016,GT006476,calibration
STG028319,MARKETING,MKT007017,GT009024,calibration
STG028320,MARKETING,MKT007018,GT009743,calibration
STG028321,MARKETING,MKT007019,GT000897,calibration
STG028322,MARKETING,MKT007020,GT000118,evaluation
STG028323,MARKETING,MKT007021,GT005478,evaluation
STG028324,MARKETING,MKT007022,GT001312,evaluation
STG028325,MARKETING,MKT007023,GT003714,calibration
STG028326,MARKETING,MKT007024,GT003807,calibration
STG028327,MARKETING,MKT007025,GT003206,calibration
STG028328,MARKETING,MKT007026,GT002080,calibration
STG028329,MARKETING,MKT007027,GT007135,evaluation
STG028330,MARKETING,MKT007028,GT001268,calibration
STG028331,MARKETING,MKT007029,GT008739,evaluation
STG028332,MARKETING,MKT007030,GT003697,calibration
STG028333,MARKETING,MKT007031,GT007415,calibration
STG028334,MARKETING,MKT007032,GT008280,calibration
STG028335,MARKETING,MKT007033,GT000606,evaluation
STG028336,MARKETING,MKT007034,GT003468,calibration
STG028337,MARKETING,MKT007035,GT005519,calibration
STG028338,MARKETING,MKT007036,GT005393,calibration
STG028339,MARKETING,MKT007037,GT006143,evaluation
STG028340,MARKETING,MKT007038,GT007006,calibration
STG028341,MARKETING,MKT007039,GT004670,calibration
STG028342,MARKETING,MKT007040,GT000581,calibration
STG028343,MARKETING,MKT007041,GT004387,calibration
STG028344,MARKETING,MKT007042,GT008713,calibration
STG028345,MARKETING,MKT007043,GT001956,calibration
STG028346,MARKETING,MKT007044,GT007074,calibration
STG028347,MARKETING,MKT007045,GT004649,evaluation
STG028348,MARKETING,MKT007046,GT009418,calibration
STG028349,MARKETING,MKT007047,GT006864,calibration
STG028350,MARKETING,MKT007048,GT007887,calibration
STG028351,MARKETING,MKT007049,GT003603,calibration
STG028352,MARKETING,MKT007050,GT006599,evaluation
STG028353,MARKETING,MKT007051,GT009187,calibration
STG028354,MARKETING,MKT007052,GT004565,calibration
STG028355,MARKETING,MKT007053,GT007858,evaluation
STG028356,MARKETING,MKT007054,GT002420,evaluation
STG028357,MARKETING,MKT007055,GT009489,calibration
STG028358,MARKETING,MKT007056,GT003992,calibration
STG028359,MARKETING,MKT007057,GT006485,evaluation
STG028360,MARKETING,MKT007058,GT000641,calibration
STG028361,MARKETING,MKT007059,GT003965,evaluation
STG028362,MARKETING,MKT007060,GT006444,calibration
STG028363,MARKETING,MKT007061,GT002841,calibration
STG028364,MARKETING,MKT007062,GT007096,calibration
STG028365,MARKETING,MKT007063,GT005652,evaluation
STG028366,MARKETING,MKT007064,GT008883,calibration
STG028367,MARKETING,MKT007065,GT002875,evaluation
STG028368,MARKETING,MKT007066,GT008921,evaluation
STG028369,MARKETING,MKT007067,GT005725,calibration
STG028370,MARKETING,MKT007068,GT007350,calibration
STG028371,MARKETING,MKT007069,GT006879,calibration
STG028372,MARKETING,MKT007070,GT003822,calibration
STG028373,MARKETING,MKT007071,GT001289,calibration
STG028374,MARKETING,MKT007072,GT006815,calibration
STG028375,MARKETING,MKT007073,GT001741,evaluation
STG028376,MARKETING,MKT007074,GT008417,evaluation
STG028377,MARKETING,MKT007075,GT002389,calibration
STG028378,MARKETING,MKT007076,GT007850,calibration
STG028379,MARKETING,MKT007077,GT004398,evaluation
STG028380,MARKETING,MKT007078,GT002243,calibration
STG028381,MARKETING,MKT007079,GT009352,calibration
STG028382,MARKETING,MKT007080,GT004768,calibration
STG028383,MARKETING,MKT007081,GT008856,calibration
STG028384,MARKETING,MKT007082,GT006688,calibration
STG028385,MARKETING,MKT007083,GT008812,calibration
STG028386,MARKETING,MKT007084,GT005492,calibration
STG028387,MARKETING,MKT007085,GT008986,calibration
STG028388,MARKETING,MKT007086,GT007075,calibration
STG028389,MARKETING,MKT007087,GT009881,calibration
STG028390,MARKETING,MKT007088,GT005187,calibration
STG028391,MARKETING,MKT007089,GT005693,evaluation
STG028392,MARKETING,MKT007090,GT000300,calibration
STG028393,MARKETING,MKT007091,GT001533,calibration
STG028394,MARKETING,MKT007092,GT002791,calibration
STG028395,MARKETING,MKT007093,GT002108,calibration
STG028396,MARKETING,MKT007094,GT007664,calibration
STG028397,MARKETING,MKT007095,GT003576,evaluation
STG028398,MARKETING,MKT007096,GT002001,evaluation
STG028399,MARKETING,MKT007097,GT003399,calibration
STG028400,MARKETING,MKT007098,GT001350,calibration
STG028401,MARKETING,MKT007099,GT007344,calibration
STG028402,MARKETING,MKT007100,GT004872,evaluation
STG028403,MARKETING,MKT007101,GT003881,evaluation
STG028404,MARKETING,MKT007102,GT009539,evaluation
STG028405,MARKETING,MKT007103,GT008362,calibration
STG028406,MARKETING,MKT007104,GT001909,calibration
STG028407,MARKETING,MKT007105,GT009133,evaluation
STG028408,MARKETING,MKT007106,GT008410,evaluation
STG028409,MARKETING,MKT007107,GT004924,calibration
STG028410,MARKETING,MKT007108,GT003191,calibration
STG028411,MARKETING,MKT007109,GT000915,calibration
STG028412,MARKETING,MKT007110,GT004394,calibration
STG028413,MARKETING,MKT007111,GT000157,evaluation
STG028414,MARKETING,MKT007112,GT005935,calibration
STG028415,MARKETING,MKT007113,GT007514,evaluation
STG028416,MARKETING,MKT007114,GT000634,calibration
STG028417,MARKETING,MKT007115,GT005727,calibration
STG028418,MARKETING,MKT007116,GT009863,evaluation
STG028419,MARKETING,MKT007117,GT008442,calibration
STG028420,MARKETING,MKT007118,GT006301,evaluation
STG028421,MARKETING,MKT007119,GT002315,calibration
