cluster_id_1,cluster_id_2,cluster_size_1,cluster_size_2,blocking_rules,blocking_rule_names,blocking_hits,record_pairs_compared,record_id_1,source_system_1,source_record_id_1,record_id_2,source_system_2,source_record_id_2,email_available,email_similarity,phone_available,phone_similarity,name_available,name_similarity,address_available,address_similarity,postcode_available,postcode_similarity,date_of_birth_available,date_of_birth_similarity,weighted_similarity_score,evidence_coverage,strong_identifiers,supporting_features,corroborating_features,supporting_feature_count,corroborating_feature_count,static_conflict,preliminary_decision,preliminary_reason,final_decision,final_reason,merge_performed,probabilistic_cluster_id_1,probabilistic_cluster_id_2
DCL005841,DCL007804,6,6,B04,Email domain and local-part prefix,1,36,STG074402,SUPPORT,SUP001100,STG030922,MARKETING,MKT009620,True,0.9545,False,0.0,True,0.9091,False,0.0,False,0.0,False,0.0,0.9364,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005841,PCL005841
DCL005854,DCL009337,5,1,B01 | B02 | B03 | B05,First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code | Surname prefix and exact postcode,4,5,STG005854,CRM,CRM005854,STG020316,ECOMMERCE,TXN012316,True,0.8,True,1.0,True,0.9412,True,1.0,True,1.0,False,0.0,0.9245,0.95,phone,address | email | name | phone | postcode,address | email | name | postcode,5,4,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005854,PCL005854
DCL005924,DCL009330,11,2,B04,Email domain and local-part prefix,1,22,STG076141,SUPPORT,SUP002839,STG020263,ECOMMERCE,TXN012263,True,0.9362,False,0.0,True,0.88,False,0.0,False,0.0,False,0.0,0.9137,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005924,PCL005924
DCL005947,DCL009399,7,3,B04,Email domain and local-part prefix,1,21,STG074163,SUPPORT,SUP000861,STG030889,MARKETING,MKT009587,True,0.8936,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8562,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005947,PCL005947
DCL006030,DCL008656,4,4,B04,Email domain and local-part prefix,1,16,STG073822,SUPPORT,SUP000520,STG030133,MARKETING,MKT008831,True,0.9048,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8629,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006030,PCL006030
DCL006058,DCL009805,7,2,B04,Email domain and local-part prefix,1,14,STG029106,MARKETING,MKT007804,STG076303,SUPPORT,SUP003001,True,0.902,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8612,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006058,PCL006058
DCL006093,DCL009306,3,1,B02 | B03 | B05,First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code,3,3,STG006093,CRM,CRM006093,STG020111,ECOMMERCE,TXN012111,False,0.0,True,1.0,True,0.9565,True,1.0,True,1.0,False,0.0,0.9866,0.65,phone,address | name | phone | postcode,address | name | postcode,4,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006093,PCL006093
DCL006108,DCL009748,7,4,B04,Email domain and local-part prefix,1,28,STG019547,ECOMMERCE,TXN011547,STG074481,SUPPORT,SUP001179,True,0.9167,False,0.0,True,0.9,False,0.0,False,0.0,False,0.0,0.91,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006108,PCL006108
DCL006108,DCL010554,7,1,B04,Email domain and local-part prefix,1,7,STG019547,ECOMMERCE,TXN011547,STG074181,SUPPORT,SUP000879,True,0.9167,False,0.0,True,0.8421,False,0.0,False,0.0,False,0.0,0.8868,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_transitive_support,Clusters were already connected by stronger accepted matches,False,PCL006108,PCL006108
DCL006238,DCL009919,10,1,B04,Email domain and local-part prefix,1,10,STG074242,SUPPORT,SUP000940,STG025818,MARKETING,MKT004516,True,1.0,False,0.0,True,0.9412,False,0.0,False,0.0,False,0.0,0.9765,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006238,PCL006238
DCL006243,DCL008364,3,3,B04,Email domain and local-part prefix,1,9,STG031563,MARKETING,MKT010261,STG019888,ECOMMERCE,TXN011888,True,0.9825,False,0.0,True,1.0,False,0.0,True,0.1538,False,0.0,0.8502,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006243,PCL006243
DCL006266,DCL009360,8,4,B04,Email domain and local-part prefix,1,32,STG076764,SUPPORT,SUP003462,STG031445,MARKETING,MKT010143,True,0.9048,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8629,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006266,PCL006266
DCL006290,DCL009724,6,1,B04,Email domain and local-part prefix,1,6,STG030812,MARKETING,MKT009510,STG023265,MARKETING,MKT001963,True,1.0,False,0.0,True,0.9412,False,0.0,True,0.7273,False,0.0,0.9349,0.6,email,email | name,name | postcode,2,2,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006290,PCL006290
DCL006332,DCL010112,2,1,B04,Email domain and local-part prefix,1,2,STG006332,CRM,CRM006332,STG027956,MARKETING,MKT006654,True,1.0,False,0.0,True,0.9091,False,0.0,True,0.7143,False,0.0,0.9221,0.6,email,email | name,name | postcode,2,2,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006332,PCL006332
DCL006366,DCL008664,5,4,B04,Email domain and local-part prefix,1,20,STG077197,SUPPORT,SUP003895,STG025107,MARKETING,MKT003805,True,0.9268,False,0.0,True,0.8421,False,0.0,False,0.0,False,0.0,0.8929,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006366,PCL006366
DCL006366,DCL010591,5,1,B04,Email domain and local-part prefix,1,5,STG077197,SUPPORT,SUP003895,STG074857,SUPPORT,SUP001555,True,0.9,False,0.0,True,0.8421,False,0.0,False,0.0,False,0.0,0.8768,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_transitive_support,Clusters were already connected by stronger accepted matches,False,PCL006366,PCL006366
DCL006370,DCL010538,5,1,B04,Email domain and local-part prefix,1,5,STG006370,CRM,CRM006370,STG073949,SUPPORT,SUP000647,True,0.9778,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9867,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006370,PCL006370
DCL006387,DCL008659,12,5,B04,Email domain and local-part prefix,1,60,STG077116,SUPPORT,SUP003814,STG022385,MARKETING,MKT001083,True,0.9091,False,0.0,True,0.8182,False,0.0,False,0.0,False,0.0,0.8727,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006387,PCL006387
DCL006406,DCL008840,5,4,B04,Email domain and local-part prefix,1,20,STG024047,MARKETING,MKT002745,STG075356,SUPPORT,SUP002054,True,0.9767,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.986,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006406,PCL006406
DCL006409,DCL008838,4,4,B04,Email domain and local-part prefix,1,16,STG076726,SUPPORT,SUP003424,STG017998,ECOMMERCE,TXN009998,True,0.8936,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8562,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006409,PCL006409
DCL006413,DCL010566,4,1,B04,Email domain and local-part prefix,1,4,STG075316,SUPPORT,SUP002014,STG074401,SUPPORT,SUP001099,True,0.96,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.976,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006413,PCL006413
DCL006441,DCL007929,2,1,B02 | B04,Email domain and local-part prefix | Surname initial and postcode outward code,2,2,STG030562,MARKETING,MKT009260,STG008751,ECOMMERCE,TXN000751,True,1.0,False,0.0,True,0.8571,False,0.0,True,0.6667,False,0.0,0.8968,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006441,PCL006441
DCL006462,DCL010057,5,1,B04,Email domain and local-part prefix,1,5,STG075593,SUPPORT,SUP002291,STG027350,MARKETING,MKT006048,True,0.9787,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9872,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006462,PCL006462
DCL006482,DCL010553,6,1,B04,Email domain and local-part prefix,1,6,STG030348,MARKETING,MKT009046,STG074174,SUPPORT,SUP000872,True,1.0,False,0.0,True,0.9333,False,0.0,False,0.0,False,0.0,0.9733,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006482,PCL006482
DCL006573,DCL008792,3,4,B04,Email domain and local-part prefix,1,12,STG030770,MARKETING,MKT009468,STG076699,SUPPORT,SUP003397,True,0.898,False,0.0,True,0.8148,False,0.0,False,0.0,False,0.0,0.8647,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006573,PCL006573
DCL006576,DCL010109,15,1,B04,Email domain and local-part prefix,1,15,STG077769,SUPPORT,SUP004467,STG027932,MARKETING,MKT006630,True,0.9362,False,0.0,True,0.8462,False,0.0,False,0.0,False,0.0,0.9002,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006576,PCL006576
DCL006585,DCL008591,6,8,B04,Email domain and local-part prefix,1,48,STG076929,SUPPORT,SUP003627,STG030262,MARKETING,MKT008960,True,0.9811,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9887,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006585,PCL006585
DCL006591,DCL010710,3,1,B04,Email domain and local-part prefix,1,3,STG020278,ECOMMERCE,TXN012278,STG077475,SUPPORT,SUP004173,True,0.9545,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9727,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006591,PCL006591
DCL006593,DCL009764,6,2,B04,Email domain and local-part prefix,1,12,STG006593,CRM,CRM006593,STG027295,MARKETING,MKT005993,True,1.0,False,0.0,True,0.7368,False,0.0,False,0.0,False,0.0,0.8947,0.5,email,email,name,1,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006593,PCL006593
DCL006624,DCL010449,5,1,B04,Email domain and local-part prefix,1,5,STG077249,SUPPORT,SUP003947,STG032629,MARKETING,MKT011327,True,1.0,False,0.0,True,0.9333,False,0.0,False,0.0,False,0.0,0.9733,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006624,PCL006624
DCL006637,DCL009547,9,1,B04,Email domain and local-part prefix,1,9,STG077214,SUPPORT,SUP003912,STG021371,MARKETING,MKT000069,True,0.8936,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8562,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006637,PCL006637
DCL006645,DCL010154,1,1,B04,Email domain and local-part prefix,1,1,STG006645,CRM,CRM006645,STG028621,MARKETING,MKT007319,True,1.0,False,0.0,True,0.9167,False,0.0,True,0.6,False,0.0,0.9056,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006645,PCL006645
DCL006657,DCL010709,1,2,B04,Email domain and local-part prefix,1,2,STG006657,CRM,CRM006657,STG077461,SUPPORT,SUP004159,True,0.898,False,0.0,True,0.8148,False,0.0,False,0.0,False,0.0,0.8647,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006657,PCL006657
DCL006727,DCL008220,2,2,B04,Email domain and local-part prefix,1,4,STG029526,MARKETING,MKT008224,STG010791,ECOMMERCE,TXN002791,True,0.9787,False,0.0,True,1.0,False,0.0,True,0.1667,False,0.0,0.8505,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006727,PCL006727
DCL006736,DCL009288,1,4,B01 | B02 | B03 | B05,First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code | Surname prefix and exact postcode,4,4,STG006736,CRM,CRM006736,STG020001,ECOMMERCE,TXN012001,False,0.0,True,1.0,True,0.7368,True,1.0,True,1.0,False,0.0,0.919,0.65,phone,address | phone | postcode,address | name | postcode,3,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006736,PCL006736
DCL006739,DCL010656,5,1,B04,Email domain and local-part prefix,1,5,STG006739,CRM,CRM006739,STG076201,SUPPORT,SUP002899,True,1.0,False,0.0,True,0.9333,False,0.0,False,0.0,False,0.0,0.9733,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006739,PCL006739
DCL006747,DCL007808,4,6,B04,Email domain and local-part prefix,1,24,STG006747,CRM,CRM006747,STG024895,MARKETING,MKT003593,True,0.9811,False,0.0,True,1.0,False,0.0,True,0.4615,False,0.0,0.9008,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006747,PCL006747
DCL006776,DCL010255,8,1,B04,Email domain and local-part prefix,1,8,STG019411,ECOMMERCE,TXN011411,STG030012,MARKETING,MKT008710,True,1.0,False,0.0,True,0.8,False,0.0,True,0.6667,False,0.0,0.8778,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006776,PCL006776
DCL006780,DCL009581,4,1,B04,Email domain and local-part prefix,1,4,STG077714,SUPPORT,SUP004412,STG021763,MARKETING,MKT000461,True,1.0,False,0.0,True,0.96,False,0.0,False,0.0,False,0.0,0.984,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006780,PCL006780
DCL006793,DCL010519,10,1,B04,Email domain and local-part prefix,1,10,STG027255,MARKETING,MKT005953,STG073499,SUPPORT,SUP000197,True,0.9778,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9867,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006793,PCL006793
DCL006805,DCL008955,7,1,B01 | B02 | B03 | B04 | B05,Email domain and local-part prefix | First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code | Surname prefix and exact postcode,5,7,STG006805,CRM,CRM006805,STG017148,ECOMMERCE,TXN009148,True,0.9583,True,1.0,True,0.96,True,1.0,True,1.0,False,0.0,0.9784,0.95,email | phone,address | email | name | phone | postcode,address | name | postcode,5,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006805,PCL006805
DCL006842,DCL008828,4,4,B04,Email domain and local-part prefix,1,16,STG009543,ECOMMERCE,TXN001543,STG078006,SUPPORT,SUP004704,True,0.9796,False,0.0,True,0.9565,False,0.0,False,0.0,False,0.0,0.9704,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006842,PCL006842
DCL006852,DCL008406,3,3,B04,Email domain and local-part prefix,1,9,STG031462,MARKETING,MKT010160,STG073502,SUPPORT,SUP000200,True,0.898,False,0.0,True,0.8148,False,0.0,False,0.0,False,0.0,0.8647,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006852,PCL006852
DCL006863,DCL009092,4,2,B01 | B02 | B03 | B04 | B05,Email domain and local-part prefix | First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code | Surname prefix and exact postcode,5,8,STG018406,ECOMMERCE,TXN010406,STG018531,ECOMMERCE,TXN010531,True,0.9744,True,1.0,True,0.9412,True,1.0,True,1.0,False,0.0,0.9795,0.95,email | phone,address | email | name | phone | postcode,address | name | postcode,5,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006863,PCL006863
DCL006871,DCL010674,14,1,B04,Email domain and local-part prefix,1,14,STG029042,MARKETING,MKT007740,STG076677,SUPPORT,SUP003375,True,0.9744,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9846,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006871,PCL006871
DCL006904,DCL010413,5,1,B04,Email domain and local-part prefix,1,5,STG020784,ECOMMERCE,TXN012784,STG032174,MARKETING,MKT010872,True,1.0,False,0.0,True,0.9565,False,0.0,True,0.6667,False,0.0,0.93,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006904,PCL006904
