ucr_id,total_linked_records,total_source_systems,source_systems,crm_record_count,ecommerce_record_count,marketing_record_count,online_record_count,support_record_count,ecommerce_transaction_count,ecommerce_total_revenue,ecommerce_total_tickets,ecommerce_average_transaction_value,ecommerce_distinct_events,first_transaction_date_time,last_transaction_date_time,first_attended_event_date,last_attended_event_date,online_session_count,online_total_duration_seconds,online_average_duration_seconds,online_baskets_created,online_baskets_converted,online_linked_transaction_count,first_online_session,last_online_session,online_basket_conversion_rate,marketing_contact_count,marketing_emails_opened,marketing_links_clicked,first_marketing_contact_date,last_marketing_contact_date,latest_marketing_consent_status,support_ticket_count,support_open_ticket_count,support_resolved_ticket_count,support_average_resolution_hours,first_support_ticket,last_support_ticket,first_recorded_interaction,last_recorded_interaction
UCR008731,5,3,ECOMMERCE | MARKETING | SUPPORT,0,1,1,0,3,1,81.58,2,81.58,1.0,2025-03-28 14:48:26,2025-03-28 14:48:26,2025-06-21,2025-06-21,0,0.0,,0,0,0,,,0.0,1,9,5,2025-06-01,2025-06-01,True,3,0,3,23.9,2025-03-29 12:06:47,2025-12-14 03:27:04,2025-03-28 14:48:26,2025-12-14 03:27:04
UCR008732,1,1,ECOMMERCE,0,1,0,0,0,1,221.64,4,221.64,1.0,2025-03-28 18:03:09,2025-03-28 18:03:09,2025-08-02,2025-08-02,0,0.0,,0,0,0,,,0.0,0,0,0,,,,0,0,0,,,,2025-03-28 18:03:09,2025-03-28 18:03:09
UCR008733,2,2,ECOMMERCE | MARKETING,0,1,1,0,0,1,37.46,1,37.46,1.0,2025-03-28 18:28:22,2025-03-28 18:28:22,2025-04-05,2025-04-05,0,0.0,,0,0,0,,,0.0,1,5,3,2025-10-31,2025-10-31,True,0,0,0,,,,2025-03-28 18:28:22,2025-10-31
UCR008734,5,3,ECOMMERCE | MARKETING | ONLINE,0,2,2,1,0,2,183.12,3,91.56,2.0,2025-03-28 21:17:17,2025-09-29 18:19:07,2025-05-10,2025-11-08,1,567.0,567.0,1,1,1,2025-03-28 21:13:15,2025-03-28 21:13:15,1.0,2,8,1,2025-03-30,2025-12-25,True,0,0,0,,,,2025-03-28 21:13:15,2025-12-25
UCR008735,3,2,ECOMMERCE | SUPPORT,0,2,0,0,1,2,129.9,2,64.95,2.0,2025-03-29 02:03:35,2025-07-04 23:34:03,2025-06-14,2025-09-06,0,0.0,,0,0,0,,,0.0,0,0,0,,,,1,0,1,18.95,2025-03-14 18:59:43,2025-03-14 18:59:43,2025-03-14 18:59:43,2025-07-04 23:34:03
UCR008736,4,3,ECOMMERCE | MARKETING | ONLINE,0,1,2,1,0,1,67.84,2,67.84,1.0,2025-03-29 09:02:12,2025-03-29 09:02:12,2025-04-26,2025-04-26,1,1300.0,1300.0,1,1,1,2025-03-29 08:44:05,2025-03-29 08:44:05,1.0,2,9,1,2025-08-29,2025-09-22,True,0,0,0,,,,2025-03-29 08:44:05,2025-09-22
UCR008737,4,3,ECOMMERCE | MARKETING | ONLINE,0,1,2,1,0,1,39.05,1,39.05,1.0,2025-03-29 13:50:46,2025-03-29 13:50:46,2025-05-10,2025-05-10,1,549.0,549.0,1,1,1,2025-03-29 13:45:41,2025-03-29 13:45:41,1.0,2,0,0,2025-02-07,2025-11-16,True,0,0,0,,,,2025-02-07,2025-11-16
UCR008738,2,2,ECOMMERCE | MARKETING,0,1,1,0,0,1,66.21,1,66.21,1.0,2025-03-29 14:48:44,2025-03-29 14:48:44,2025-07-12,2025-07-12,0,0.0,,0,0,0,,,0.0,1,5,3,2025-02-25,2025-02-25,True,0,0,0,,,,2025-02-25,2025-03-29 14:48:44
UCR008739,8,4,ECOMMERCE | MARKETING | ONLINE | SUPPORT,0,3,1,3,1,3,343.96,5,114.65,3.0,2025-03-29 20:50:05,2025-09-28 19:02:36,2025-08-23,2025-11-22,3,2118.0,706.0,3,3,3,2025-03-29 20:44:30,2025-09-28 18:58:28,1.0,1,4,1,2025-11-08,2025-11-08,True,1,0,1,21.07,2025-09-11 06:39:27,2025-09-11 06:39:27,2025-03-29 20:44:30,2025-11-08
UCR008740,9,3,ECOMMERCE | MARKETING | ONLINE,0,3,3,3,0,3,171.77,3,57.26,3.0,2025-03-29 21:23:08,2025-06-23 21:21:17,2025-05-03,2025-09-06,3,4427.0,1475.67,3,3,3,2025-03-29 20:53:19,2025-06-23 21:14:56,1.0,3,27,5,2025-02-09,2025-08-31,False,0,0,0,,,,2025-02-09,2025-08-31
UCR008741,4,2,ECOMMERCE | MARKETING,0,2,2,0,0,2,51.8,2,25.9,1.0,2025-03-29 23:29:59,2025-05-06 04:19:08,2025-05-17,2025-05-17,0,0.0,,0,0,0,,,0.0,2,20,7,2025-01-07,2025-03-07,True,0,0,0,,,,2025-01-07,2025-05-06 04:19:08
UCR008742,6,3,ECOMMERCE | MARKETING | ONLINE,0,2,3,1,0,2,75.9,2,37.95,2.0,2025-03-30 03:18:15,2025-10-01 07:48:15,2025-04-05,2025-12-13,1,3600.0,3600.0,1,1,1,2025-03-30 02:36:21,2025-03-30 02:36:21,1.0,3,27,5,2025-03-23,2025-11-15,True,0,0,0,,,,2025-03-23,2025-11-15
UCR008743,2,2,ECOMMERCE | MARKETING,0,1,1,0,0,1,31.7,1,31.7,1.0,2025-03-30 03:47:36,2025-03-30 03:47:36,2025-04-12,2025-04-12,0,0.0,,0,0,0,,,0.0,1,2,0,2025-03-07,2025-03-07,False,0,0,0,,,,2025-03-07,2025-03-30 03:47:36
UCR008744,4,3,ECOMMERCE | MARKETING | ONLINE,0,2,1,1,0,2,114.28,4,57.14,2.0,2025-03-30 03:59:31,2025-04-21 18:59:02,2025-05-31,2025-10-04,1,3275.0,3275.0,1,1,1,2025-03-30 03:33:56,2025-03-30 03:33:56,1.0,1,15,4,2025-10-17,2025-10-17,True,0,0,0,,,,2025-03-30 03:33:56,2025-10-17
UCR008745,6,3,ECOMMERCE | MARKETING | ONLINE,0,3,1,2,0,3,112.51,3,37.5,3.0,2025-03-30 07:13:24,2025-09-11 07:32:54,2025-05-31,2025-11-29,2,307.0,153.5,2,2,2,2025-03-30 07:12:32,2025-09-11 07:29:51,1.0,1,5,1,2025-01-15,2025-01-15,False,0,0,0,,,,2025-01-15,2025-09-11 07:32:54
UCR008746,5,3,ECOMMERCE | MARKETING | SUPPORT,0,1,3,0,1,1,62.28,1,62.28,1.0,2025-03-30 12:39:30,2025-03-30 12:39:30,2025-06-14,2025-06-14,0,0.0,,0,0,0,,,0.0,3,27,10,2025-01-24,2025-08-12,False,1,0,1,18.85,2025-07-01 22:15:36,2025-07-01 22:15:36,2025-01-24,2025-08-12
UCR008747,2,2,ECOMMERCE | MARKETING,0,1,1,0,0,1,42.58,1,42.58,1.0,2025-03-30 12:55:01,2025-03-30 12:55:01,2025-10-04,2025-10-04,0,0.0,,0,0,0,,,0.0,1,1,0,2025-07-20,2025-07-20,True,0,0,0,,,,2025-03-30 12:55:01,2025-07-20
UCR008748,1,1,ECOMMERCE,0,1,0,0,0,1,122.37,3,122.37,1.0,2025-03-30 15:07:55,2025-03-30 15:07:55,2025-06-21,2025-06-21,0,0.0,,0,0,0,,,0.0,0,0,0,,,,0,0,0,,,,2025-03-30 15:07:55,2025-03-30 15:07:55
UCR008749,4,3,ECOMMERCE | MARKETING | SUPPORT,0,2,1,0,1,2,123.5,5,61.75,2.0,2025-03-30 17:45:38,2025-06-13 01:54:48,2025-04-05,2025-07-05,0,0.0,,0,0,0,,,0.0,1,6,2,2025-11-01,2025-11-01,False,1,0,1,18.6,2025-09-23 04:55:50,2025-09-23 04:55:50,2025-03-30 17:45:38,2025-11-01
UCR008750,5,4,ECOMMERCE | MARKETING | ONLINE | SUPPORT,0,1,2,1,1,1,273.84,4,273.84,1.0,2025-03-30 22:00:11,2025-03-30 22:00:11,2025-05-24,2025-05-24,1,327.0,327.0,1,1,1,2025-03-30 21:57:15,2025-03-30 21:57:15,1.0,2,6,1,2025-02-17,2025-05-14,False,1,0,1,19.17,2025-05-02 20:10:01,2025-05-02 20:10:01,2025-02-17,2025-05-14
UCR008751,3,2,ECOMMERCE | MARKETING,0,1,2,0,0,1,118.28,2,118.28,1.0,2025-03-31 16:23:11,2025-03-31 16:23:11,2025-07-12,2025-07-12,0,0.0,,0,0,0,,,0.0,2,10,1,2025-01-04,2025-08-26,False,0,0,0,,,,2025-01-04,2025-08-26
UCR008752,1,1,ECOMMERCE,0,1,0,0,0,1,28.35,1,28.35,1.0,2025-03-31 17:05:10,2025-03-31 17:05:10,2025-04-26,2025-04-26,0,0.0,,0,0,0,,,0.0,0,0,0,,,,0,0,0,,,,2025-03-31 17:05:10,2025-03-31 17:05:10
UCR008753,3,3,ECOMMERCE | MARKETING | ONLINE,0,1,1,1,0,1,64.62,3,64.62,1.0,2025-04-01 01:29:30,2025-04-01 01:29:30,2025-04-05,2025-04-05,1,141.0,141.0,1,1,1,2025-04-01 01:28:25,2025-04-01 01:28:25,1.0,1,4,0,2025-05-06,2025-05-06,False,0,0,0,,,,2025-04-01 01:28:25,2025-05-06
UCR008754,3,3,ECOMMERCE | MARKETING | ONLINE,0,1,1,1,0,1,139.62,3,139.62,1.0,2025-04-01 04:04:20,2025-04-01 04:04:20,2025-12-06,2025-12-06,1,426.0,426.0,1,1,1,2025-04-01 04:00:26,2025-04-01 04:00:26,1.0,1,6,0,2025-10-17,2025-10-17,False,0,0,0,,,,2025-04-01 04:00:26,2025-10-17
UCR008755,2,2,ECOMMERCE | ONLINE,0,1,0,1,0,1,132.42,2,132.42,1.0,2025-04-01 12:39:40,2025-04-01 12:39:40,2025-07-12,2025-07-12,1,2635.0,2635.0,1,1,1,2025-04-01 12:04:27,2025-04-01 12:04:27,1.0,0,0,0,,,,0,0,0,,,,2025-04-01 12:04:27,2025-04-01 12:39:40
UCR008756,4,2,ECOMMERCE | MARKETING,0,1,3,0,0,1,31.7,1,31.7,1.0,2025-04-01 22:59:53,2025-04-01 22:59:53,2025-04-12,2025-04-12,0,0.0,,0,0,0,,,0.0,3,26,5,2025-08-29,2025-12-24,True,0,0,0,,,,2025-04-01 22:59:53,2025-12-24
UCR008757,3,2,ECOMMERCE | MARKETING,0,2,1,0,0,2,90.64,2,45.32,1.0,2025-04-01 23:02:25,2025-05-07 20:43:01,2025-05-10,2025-05-10,0,0.0,,0,0,0,,,0.0,1,3,1,2025-07-15,2025-07-15,True,0,0,0,,,,2025-04-01 23:02:25,2025-07-15
UCR008758,6,3,ECOMMERCE | MARKETING | ONLINE,0,3,1,2,0,3,123.46,4,41.15,3.0,2025-04-02 04:43:17,2025-08-07 06:09:45,2025-07-26,2025-10-04,2,1637.0,818.5,2,2,2,2025-07-12 03:52:15,2025-08-07 06:08:15,1.0,1,6,0,2025-08-25,2025-08-25,True,0,0,0,,,,2025-04-02 04:43:17,2025-08-25
UCR008759,2,2,ECOMMERCE | MARKETING,0,1,1,0,0,1,129.93,3,129.93,1.0,2025-04-02 08:35:21,2025-04-02 08:35:21,2025-12-20,2025-12-20,0,0.0,,0,0,0,,,0.0,1,2,0,2025-05-25,2025-05-25,True,0,0,0,,,,2025-04-02 08:35:21,2025-05-25
UCR008760,1,1,ECOMMERCE,0,1,0,0,0,1,47.85,1,47.85,1.0,2025-04-02 18:48:22,2025-04-02 18:48:22,2025-04-19,2025-04-19,0,0.0,,0,0,0,,,0.0,0,0,0,,,,0,0,0,,,,2025-04-02 18:48:22,2025-04-02 18:48:22
UCR008761,3,3,ECOMMERCE | MARKETING | ONLINE,0,1,1,1,0,1,45.59,1,45.59,1.0,2025-04-02 19:31:10,2025-04-02 19:31:10,2025-05-03,2025-05-03,1,1331.0,1331.0,1,1,1,2025-04-02 19:20:51,2025-04-02 19:20:51,1.0,1,4,1,2025-02-03,2025-02-03,True,0,0,0,,,,2025-02-03,2025-04-02 19:31:10
UCR008762,1,1,ECOMMERCE,0,1,0,0,0,1,21.87,1,21.87,1.0,2025-04-02 19:52:43,2025-04-02 19:52:43,2025-08-16,2025-08-16,0,0.0,,0,0,0,,,0.0,0,0,0,,,,0,0,0,,,,2025-04-02 19:52:43,2025-04-02 19:52:43
UCR008763,2,1,ECOMMERCE,0,2,0,0,0,2,180.55,5,90.28,2.0,2025-04-02 19:59:42,2025-04-07 15:44:28,2025-04-12,2025-05-10,0,0.0,,0,0,0,,,0.0,0,0,0,,,,0,0,0,,,,2025-04-02 19:59:42,2025-04-07 15:44:28
UCR008764,5,3,ECOMMERCE | MARKETING | ONLINE,0,2,1,2,0,2,105.51,2,52.76,2.0,2025-04-03 11:29:57,2025-09-07 01:26:02,2025-08-30,2025-12-13,2,1728.0,864.0,2,2,2,2025-04-03 11:27:58,2025-09-07 01:08:14,1.0,1,8,4,2025-11-15,2025-11-15,True,0,0,0,,,,2025-04-03 11:27:58,2025-11-15
UCR008765,3,3,ECOMMERCE | ONLINE | SUPPORT,0,1,0,1,1,1,63.4,2,63.4,1.0,2025-04-03 15:58:56,2025-04-03 15:58:56,2025-04-12,2025-04-12,1,584.0,584.0,1,1,1,2025-04-03 15:55:04,2025-04-03 15:55:04,1.0,0,0,0,,,,1,0,1,20.08,2025-10-02 06:38:17,2025-10-02 06:38:17,2025-04-03 15:55:04,2025-10-02 06:38:17
UCR008766,2,2,ECOMMERCE | MARKETING,0,1,1,0,0,1,37.46,1,37.46,1.0,2025-04-04 01:29:23,2025-04-04 01:29:23,2025-04-05,2025-04-05,0,0.0,,0,0,0,,,0.0,1,7,2,2025-06-26,2025-06-26,False,0,0,0,,,,2025-04-04 01:29:23,2025-06-26
UCR008767,4,3,ECOMMERCE | MARKETING | SUPPORT,0,1,2,0,1,1,62.28,1,62.28,1.0,2025-04-04 02:03:45,2025-04-04 02:03:45,2025-06-14,2025-06-14,0,0.0,,0,0,0,,,0.0,2,11,4,2025-06-18,2025-12-10,True,1,0,1,31.53,2025-10-08 04:24:50,2025-10-08 04:24:50,2025-04-04 02:03:45,2025-12-10
UCR008768,3,2,ECOMMERCE | MARKETING,0,1,2,0,0,1,37.34,1,37.34,1.0,2025-04-04 03:40:28,2025-04-04 03:40:28,2025-07-05,2025-07-05,0,0.0,,0,0,0,,,0.0,2,8,3,2025-04-11,2025-07-07,True,0,0,0,,,,2025-04-04 03:40:28,2025-07-07
UCR008769,3,2,ECOMMERCE | MARKETING,0,2,1,0,0,2,73.39,2,36.7,2.0,2025-04-04 07:43:36,2025-07-06 09:47:13,2025-05-17,2025-07-26,0,0.0,,0,0,0,,,0.0,1,5,0,2025-10-13,2025-10-13,False,0,0,0,,,,2025-04-04 07:43:36,2025-10-13
UCR008770,3,3,ECOMMERCE | MARKETING | ONLINE,0,1,1,1,0,1,21.54,1,21.54,1.0,2025-04-04 09:41:05,2025-04-04 09:41:05,2025-04-05,2025-04-05,1,235.0,235.0,1,1,1,2025-04-04 09:38:09,2025-04-04 09:38:09,1.0,1,4,0,2025-09-08,2025-09-08,True,0,0,0,,,,2025-04-04 09:38:09,2025-09-08
UCR008771,6,3,ECOMMERCE | MARKETING | ONLINE,0,3,2,1,0,3,181.83,4,60.61,3.0,2025-04-04 09:47:51,2025-07-04 19:44:05,2025-06-07,2025-11-29,1,1347.0,1347.0,1,1,1,2025-07-04 19:26:18,2025-07-04 19:26:18,1.0,2,7,1,2025-05-11,2025-05-20,False,0,0,0,,,,2025-04-04 09:47:51,2025-07-04 19:44:05
UCR008772,1,1,ECOMMERCE,0,1,0,0,0,1,28.06,1,28.06,1.0,2025-04-04 11:26:49,2025-04-04 11:26:49,2025-05-03,2025-05-03,0,0.0,,0,0,0,,,0.0,0,0,0,,,,0,0,0,,,,2025-04-04 11:26:49,2025-04-04 11:26:49
UCR008773,3,3,ECOMMERCE | MARKETING | ONLINE,0,1,1,1,0,1,33.92,1,33.92,1.0,2025-04-05 01:05:30,2025-04-05 01:05:30,2025-04-26,2025-04-26,1,259.0,259.0,1,1,1,2025-04-05 01:02:13,2025-04-05 01:02:13,1.0,1,5,1,2025-01-29,2025-01-29,False,0,0,0,,,,2025-01-29,2025-04-05 01:05:30
UCR008774,4,3,ECOMMERCE | MARKETING | SUPPORT,0,1,1,0,2,1,74.68,2,74.68,1.0,2025-04-05 01:06:58,2025-04-05 01:06:58,2025-07-05,2025-07-05,0,0.0,,0,0,0,,,0.0,1,8,1,2025-07-26,2025-07-26,False,2,1,1,21.87,2025-09-05 03:28:43,2025-09-21 09:30:35,2025-04-05 01:06:58,2025-09-21 09:30:35
UCR008775,6,3,ECOMMERCE | MARKETING | ONLINE,0,2,2,2,0,2,124.25,3,62.12,2.0,2025-04-05 01:27:02,2025-05-07 09:54:48,2025-04-19,2025-05-17,2,1315.0,657.5,2,2,2,2025-04-05 01:19:45,2025-05-07 09:47:45,1.0,2,8,1,2025-03-14,2025-06-12,False,0,0,0,,,,2025-03-14,2025-06-12
UCR008776,2,1,ECOMMERCE,0,2,0,0,0,2,113.28,2,56.64,2.0,2025-04-05 07:42:47,2025-05-23 10:08:24,2025-04-19,2025-07-19,0,0.0,,0,0,0,,,0.0,0,0,0,,,,0,0,0,,,,2025-04-05 07:42:47,2025-05-23 10:08:24
UCR008777,2,2,ECOMMERCE | MARKETING,0,1,1,0,0,1,67.78,1,67.78,1.0,2025-04-05 11:19:01,2025-04-05 11:19:01,2025-11-08,2025-11-08,0,0.0,,0,0,0,,,0.0,1,5,2,2025-08-14,2025-08-14,True,0,0,0,,,,2025-04-05 11:19:01,2025-08-14
UCR008778,3,2,ECOMMERCE | SUPPORT,0,1,0,0,2,1,46.54,1,46.54,1.0,2025-04-05 13:02:22,2025-04-05 13:02:22,2025-12-06,2025-12-06,0,0.0,,0,0,0,,,0.0,0,0,0,,,,2,1,1,38.18,2025-02-13 22:23:39,2025-12-27 06:40:11,2025-02-13 22:23:39,2025-12-27 06:40:11
UCR008779,4,2,ECOMMERCE | ONLINE,0,2,0,2,0,2,127.01,2,63.5,2.0,2025-04-06 06:22:13,2025-08-23 21:04:15,2025-08-30,2025-10-25,2,594.0,297.0,2,2,2,2025-04-06 06:18:22,2025-08-23 21:02:19,1.0,0,0,0,,,,0,0,0,,,,2025-04-06 06:18:22,2025-08-23 21:04:15
UCR008780,6,3,ECOMMERCE | MARKETING | SUPPORT,0,2,2,0,2,2,81.0,2,40.5,2.0,2025-04-06 07:27:08,2025-04-07 18:42:52,2025-05-10,2025-07-26,0,0.0,,0,0,0,,,0.0,2,5,0,2025-02-22,2025-11-25,False,2,0,2,13.36,2025-01-15 18:48:11,2025-12-09 12:27:56,2025-01-15 18:48:11,2025-12-09 12:27:56
UCR008781,5,3,ECOMMERCE | MARKETING | ONLINE,0,2,2,1,0,2,92.18,3,46.09,2.0,2025-04-06 08:01:49,2025-04-23 03:44:24,2025-10-04,2025-10-11,1,357.0,357.0,1,1,1,2025-04-06 07:57:41,2025-04-06 07:57:41,1.0,2,9,1,2025-03-26,2025-04-24,False,0,0,0,,,,2025-03-26,2025-04-24
UCR008782,2,2,ECOMMERCE | ONLINE,0,1,0,1,0,1,37.34,1,37.34,1.0,2025-04-06 08:40:36,2025-04-06 08:40:36,2025-07-05,2025-07-05,1,851.0,851.0,1,1,1,2025-04-06 08:30:26,2025-04-06 08:30:26,1.0,0,0,0,,,,0,0,0,,,,2025-04-06 08:30:26,2025-04-06 08:40:36
UCR008783,8,3,ECOMMERCE | MARKETING | ONLINE,0,3,2,3,0,3,325.83,6,108.61,3.0,2025-04-06 20:43:04,2025-07-14 05:32:54,2025-07-26,2025-11-01,3,2497.0,832.33,3,3,3,2025-04-06 20:26:48,2025-07-14 05:27:32,1.0,2,20,5,2025-05-23,2025-07-17,False,0,0,0,,,,2025-04-06 20:26:48,2025-07-17
UCR008784,2,2,ECOMMERCE | MARKETING,0,1,1,0,0,1,48.96,1,48.96,1.0,2025-04-06 21:25:24,2025-04-06 21:25:24,2025-06-07,2025-06-07,0,0.0,,0,0,0,,,0.0,1,5,1,2025-03-25,2025-03-25,False,0,0,0,,,,2025-03-25,2025-04-06 21:25:24
UCR008785,5,3,ECOMMERCE | MARKETING | SUPPORT,0,1,1,0,3,1,95.4,2,95.4,1.0,2025-04-06 23:39:52,2025-04-06 23:39:52,2025-08-02,2025-08-02,0,0.0,,0,0,0,,,0.0,1,8,1,2025-09-21,2025-09-21,True,3,0,3,8.89,2025-03-13 02:42:28,2025-11-11 19:54:00,2025-03-13 02:42:28,2025-11-11 19:54:00
UCR008786,2,2,ECOMMERCE | MARKETING,0,1,1,0,0,1,66.8,1,66.8,1.0,2025-04-07 05:23:52,2025-04-07 05:23:52,2025-08-30,2025-08-30,0,0.0,,0,0,0,,,0.0,1,1,0,2025-03-14,2025-03-14,True,0,0,0,,,,2025-03-14,2025-04-07 05:23:52
UCR008787,2,1,ECOMMERCE,0,2,0,0,0,2,80.66,2,40.33,2.0,2025-04-07 06:50:16,2025-04-20 03:34:12,2025-04-12,2025-06-07,0,0.0,,0,0,0,,,0.0,0,0,0,,,,0,0,0,,,,2025-04-07 06:50:16,2025-04-20 03:34:12
UCR008788,3,2,ECOMMERCE | MARKETING,0,1,2,0,0,1,93.08,2,93.08,1.0,2025-04-07 08:50:03,2025-04-07 08:50:03,2025-12-06,2025-12-06,0,0.0,,0,0,0,,,0.0,2,5,0,2025-03-18,2025-09-27,False,0,0,0,,,,2025-03-18,2025-09-27
UCR008789,1,1,ECOMMERCE,0,1,0,0,0,1,31.7,1,31.7,1.0,2025-04-07 12:41:45,2025-04-07 12:41:45,2025-04-12,2025-04-12,0,0.0,,0,0,0,,,0.0,0,0,0,,,,0,0,0,,,,2025-04-07 12:41:45,2025-04-07 12:41:45
UCR008790,4,2,ECOMMERCE | ONLINE,0,2,0,2,0,2,89.54,2,44.77,2.0,2025-04-07 12:59:35,2025-06-03 08:02:02,2025-07-12,2025-12-27,2,437.0,218.5,2,2,2,2025-04-07 12:58:45,2025-06-03 07:59:37,1.0,0,0,0,,,,0,0,0,,,,2025-04-07 12:58:45,2025-06-03 08:02:02
UCR008791,3,3,ECOMMERCE | MARKETING | ONLINE,0,1,1,1,0,1,31.7,1,31.7,1.0,2025-04-07 19:02:02,2025-04-07 19:02:02,2025-04-12,2025-04-12,1,707.0,707.0,1,1,1,2025-04-07 18:55:08,2025-04-07 18:55:08,1.0,1,4,2,2025-03-06,2025-03-06,True,0,0,0,,,,2025-03-06,2025-04-07 19:02:02
UCR008792,3,2,ECOMMERCE | MARKETING,0,1,2,0,0,1,38.16,1,38.16,1.0,2025-04-07 22:04:03,2025-04-07 22:04:03,2025-04-12,2025-04-12,0,0.0,,0,0,0,,,0.0,2,11,2,2025-03-03,2025-12-03,True,0,0,0,,,,2025-03-03,2025-12-03
UCR008793,1,1,ECOMMERCE,0,1,0,0,0,1,97.18,2,97.18,1.0,2025-04-07 23:20:56,2025-04-07 23:20:56,2025-07-19,2025-07-19,0,0.0,,0,0,0,,,0.0,0,0,0,,,,0,0,0,,,,2025-04-07 23:20:56,2025-04-07 23:20:56
UCR008794,2,2,ECOMMERCE | MARKETING,0,1,1,0,0,1,31.7,1,31.7,1.0,2025-04-08 00:11:40,2025-04-08 00:11:40,2025-04-12,2025-04-12,0,0.0,,0,0,0,,,0.0,1,2,0,2025-03-30,2025-03-30,True,0,0,0,,,,2025-03-30,2025-04-08 00:11:40
UCR008795,2,2,ECOMMERCE | MARKETING,0,1,1,0,0,1,75.51,3,75.51,1.0,2025-04-08 17:49:34,2025-04-08 17:49:34,2025-06-28,2025-06-28,0,0.0,,0,0,0,,,0.0,1,6,0,2025-11-16,2025-11-16,True,0,0,0,,,,2025-04-08 17:49:34,2025-11-16
UCR008796,2,2,ECOMMERCE | MARKETING,0,1,1,0,0,1,47.85,1,47.85,1.0,2025-04-08 18:34:02,2025-04-08 18:34:02,2025-04-19,2025-04-19,0,0.0,,0,0,0,,,0.0,1,5,2,2025-10-13,2025-10-13,True,0,0,0,,,,2025-04-08 18:34:02,2025-10-13
UCR008797,2,2,ECOMMERCE | MARKETING,0,1,1,0,0,1,43.74,2,43.74,1.0,2025-04-09 07:53:36,2025-04-09 07:53:36,2025-08-16,2025-08-16,0,0.0,,0,0,0,,,0.0,1,4,0,2025-07-25,2025-07-25,True,0,0,0,,,,2025-04-09 07:53:36,2025-07-25
UCR008798,3,3,ECOMMERCE | MARKETING | ONLINE,0,1,1,1,0,1,41.95,1,41.95,1.0,2025-04-09 12:50:25,2025-04-09 12:50:25,2025-07-26,2025-07-26,1,1960.0,1960.0,1,1,1,2025-04-09 12:29:49,2025-04-09 12:29:49,1.0,1,9,3,2025-10-21,2025-10-21,True,0,0,0,,,,2025-04-09 12:29:49,2025-10-21
UCR008799,3,3,ECOMMERCE | MARKETING | SUPPORT,0,1,1,0,1,1,60.1,1,60.1,1.0,2025-04-09 14:19:23,2025-04-09 14:19:23,2025-09-13,2025-09-13,0,0.0,,0,0,0,,,0.0,1,7,2,2025-07-22,2025-07-22,True,1,0,1,35.7,2025-05-14 17:56:57,2025-05-14 17:56:57,2025-04-09 14:19:23,2025-07-22
UCR008800,3,2,ECOMMERCE | MARKETING,0,2,1,0,0,2,96.08,2,48.04,2.0,2025-04-09 16:25:05,2025-06-10 20:44:06,2025-07-19,2025-07-26,0,0.0,,0,0,0,,,0.0,1,10,2,2025-05-07,2025-05-07,True,0,0,0,,,,2025-04-09 16:25:05,2025-06-10 20:44:06
UCR008801,5,3,ECOMMERCE | MARKETING | ONLINE,0,1,3,1,0,1,63.4,2,63.4,1.0,2025-04-10 04:18:24,2025-04-10 04:18:24,2025-04-12,2025-04-12,1,455.0,455.0,1,1,1,2025-04-10 04:14:07,2025-04-10 04:14:07,1.0,3,12,1,2025-01-31,2025-11-17,True,0,0,0,,,,2025-01-31,2025-11-17
UCR008802,4,4,ECOMMERCE | MARKETING | ONLINE | SUPPORT,0,1,1,1,1,1,33.92,1,33.92,1.0,2025-04-10 11:36:00,2025-04-10 11:36:00,2025-04-26,2025-04-26,1,664.0,664.0,1,1,1,2025-04-10 11:31:45,2025-04-10 11:31:45,1.0,1,7,0,2025-09-29,2025-09-29,False,1,0,1,10.43,2025-12-21 16:21:03,2025-12-21 16:21:03,2025-04-10 11:31:45,2025-12-21 16:21:03
UCR008803,2,2,ECOMMERCE | MARKETING,0,1,1,0,0,1,66.8,1,66.8,1.0,2025-04-10 15:23:31,2025-04-10 15:23:31,2025-08-30,2025-08-30,0,0.0,,0,0,0,,,0.0,1,1,0,2025-07-18,2025-07-18,False,0,0,0,,,,2025-04-10 15:23:31,2025-07-18
UCR008804,4,4,ECOMMERCE | MARKETING | ONLINE | SUPPORT,0,1,1,1,1,1,31.7,1,31.7,1.0,2025-04-10 18:58:19,2025-04-10 18:58:19,2025-04-12,2025-04-12,1,105.0,105.0,1,1,1,2025-04-10 18:57:10,2025-04-10 18:57:10,1.0,1,3,0,2025-10-06,2025-10-06,True,1,0,1,5.03,2025-12-27 02:04:38,2025-12-27 02:04:38,2025-04-10 18:57:10,2025-12-27 02:04:38
UCR008805,1,1,ECOMMERCE,0,1,0,0,0,1,78.1,2,78.1,1.0,2025-04-10 23:23:10,2025-04-10 23:23:10,2025-05-10,2025-05-10,0,0.0,,0,0,0,,,0.0,0,0,0,,,,0,0,0,,,,2025-04-10 23:23:10,2025-04-10 23:23:10
UCR008806,4,4,ECOMMERCE | MARKETING | ONLINE | SUPPORT,0,1,1,1,1,1,38.16,1,38.16,1.0,2025-04-10 23:25:26,2025-04-10 23:25:26,2025-04-12,2025-04-12,1,614.0,614.0,1,1,1,2025-04-10 23:21:36,2025-04-10 23:21:36,1.0,1,3,0,2025-03-10,2025-03-10,False,1,0,1,2.62,2025-01-10 08:46:13,2025-01-10 08:46:13,2025-01-10 08:46:13,2025-04-10 23:25:26
